 S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
65.2951,11.5995,63.96157845333398,13.128844799448405,79.8486,11.4082,78.27102134508912,15.793863984364407,153.64,10.2701,151.1784125700786,27.392283088328032,293.4110123685017,56.314991872140844,298.76646479929497,298.7837,16.0,67,2700.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
64.2237,11.6266,62.90594477045811,12.9431740398587,78.7841,11.1567,77.29521156460424,15.244168786558024,154.879,10.8527,152.1089091765616,29.1613509652165,292.310065511624,57.348693791633224,297.88260620421664,297.8868,17.0,68,0.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
64.9321,11.0719,63.723516613033496,12.46960468011893,79.6214,10.8777,78.19078146419699,15.025612532545516,157.918,10.4288,155.3092906134669,28.585292951825338,297.2235886906974,56.08051016448978,302.46799052872734,302.4715,17.0,69,900.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
66.6196,13.5404,64.76791310273316,15.597709334283897,81.4839,12.9961,79.3967204140055,18.324484896177633,145.684,12.0446,142.476834110345,30.400322332061428,286.64146762708367,64.32251656252296,293.76983694781273,293.7875,17.0,70,1800.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
67.2539,14.6998,65.05258829033328,17.065984353045508,82.204,13.6706,79.87520343334143,19.42805941112807,163.717,12.143,160.05393763162073,34.43825108238321,304.98172935529544,70.9322948465568,313.12177454266185,313.1749,17.0,71,2700.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
68.3044,15.8785,65.69818031072269,18.687968408036458,83.5154,14.8122,80.74009761955514,21.35084713880706,165.071,12.34,161.25730081795663,35.27772631430545,307.6955787482344,75.31654186114898,316.77934064445105,316.8908,18.0,72,0.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
67.8128,17.4937,64.67645863149899,20.384590815809865,83.2405,16.2068,79.93256977588402,23.23284591421018,172.839,12.2252,168.91950480596194,36.59946471068398,313.52853321334493,80.21690144070402,323.6277065018679,323.8923,18.0,73,900.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
67.656,17.4881,64.52889807307149,20.331149733233268,83.0996,16.0179,79.87330257784197,22.930308664919934,173.794,12.7967,169.47732426073696,38.494038465988716,313.87952491165044,81.75549686414192,324.35215033396355,324.54960000000005,18.0,74,1800.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
67.9256,16.8787,64.99947301584022,19.721958397255065,83.5133,15.6407,80.42091080795684,22.51551424481904,174.848,12.1944,170.9028248755734,36.93301441189307,316.32320869937047,79.17048705396718,326.08026371160196,326.2869,18.0,75,2700.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
65.8069,17.1953,62.8655037195371,19.454473256782517,81.4374,15.8113,78.35615693746047,22.189249395868824,172.182,12.0502,168.38798037311528,35.946198545372425,309.60964103011287,77.58992119802377,319.1838430909542,319.42629999999997,19.0,76,0.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
