bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group,Chosen_Parquet
343012,0,1138,55104.0,80-100%,,2,Cold,"MT, Missoula",G3000630,,3 or 4 Unit,2,Natural Gas,75F,No,0F,,Shared Cooling,100% Conditioned,Central AC,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Natural Gas Fuel Boiler,,,,50000-59999,2,100%,96%,Occupied,Electric Standard,Electricity,9.51,0.0,15.63,0,30,0.0,88.21439212183888,0.0,0.0,2459.1593498151165,8310.909407943878,0.0,0.0,0.0,0.0,6456.355675894056,0.0,0.0,6456.355675894056,0.0,0.0,0.0,0.0,14767.265083837934,14124.0,17123.0,7275.0,8.5153,8.5334,10.189,27.71,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid,res_363.parquet
492040,0,623,42184.0,80-100%,,1,Cold,Not in a census Place,G3000630,,3 or 4 Unit,2,Natural Gas,68F,Yes,6F,Night +5h,Shared Cooling,100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,40000-44999,1,200%,96%,Occupied,Natural Gas Standard,Natural Gas,8.75,0.0,9.24,0,30,0.0,49.52901085910556,0.0,0.0,0.0,5605.863430254267,0.0,0.0,0.0,0.0,2032.447871644361,0.0,5003.60238105035,7036.050252694711,0.0,0.0,0.0,0.0,12641.913682948978,8750.0,6551.0,9255.0,10.9459,11.3309,9.577,11.612,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid,res_227.parquet
343012,0,1138,55104.0,80-100%,,2,Cold,"MT, Missoula",G3000630,,3 or 4 Unit,2,Natural Gas,75F,No,0F,,Shared Cooling,100% Conditioned,Central AC,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Natural Gas Fuel Boiler,,,,50000-59999,2,100%,96%,Occupied,Electric Standard,Electricity,9.51,0.0,15.63,0,30,0.0,88.21439212183888,0.0,0.0,2459.1593498151165,8310.909407943878,0.0,0.0,0.0,0.0,6456.355675894056,0.0,0.0,6456.355675894056,0.0,0.0,0.0,0.0,14767.265083837934,14124.0,17123.0,7275.0,8.5153,8.5334,10.189,27.71,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid,res_644.parquet
494052,0,854,74909.0,80-100%,,2,Cold,In another census Place,G3000670,,3 or 4 Unit,2,Electricity,65F,Yes,3F,Night +3h,"Room AC, EER 12.0",60% Conditioned,Room AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,70000-79999,3,50%,96%,Occupied,Electric Standard,Electricity,4.43,0.0,37.21,0,30,9373.585108388355,0.0,0.0,0.0,1642.077206174961,14497.63969927949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14497.63969927949,6649.0,31982.0,4381.0,3.7437,12.2143,5.682,31.42,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid,res_764.parquet
202090,0,623,47457.0,80-100%,,1,Cold,In another census Place,G3000310,,3 or 4 Unit,2,Electricity,70F,No,0F,,,,,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,45000-49999,1,200%,96%,Occupied,Electric Standard,Electricity,0.0,0.0,18.28,0,30,5081.559285716161,138.03647405111667,0.0,0.0,3068.454104703166,12764.124319210794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12764.124319210794,0.0,17818.0,9480.0,37.6632,38.0439,0.0,31.099,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid,res_1277.parquet
492040,0,623,42184.0,80-100%,,1,Cold,Not in a census Place,G3000630,,3 or 4 Unit,2,Natural Gas,68F,Yes,6F,Night +5h,Shared Cooling,100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,40000-44999,1,200%,96%,Occupied,Natural Gas Standard,Natural Gas,8.75,0.0,9.24,0,30,0.0,49.52901085910556,0.0,0.0,0.0,5605.863430254267,0.0,0.0,0.0,0.0,2032.447871644361,0.0,5003.60238105035,7036.050252694711,0.0,0.0,0.0,0.0,12641.913682948978,8750.0,6551.0,9255.0,10.9459,11.3309,9.577,11.612,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid,res_421.parquet
492040,0,623,42184.0,80-100%,,1,Cold,Not in a census Place,G3000630,,3 or 4 Unit,2,Natural Gas,68F,Yes,6F,Night +5h,Shared Cooling,100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,40000-44999,1,200%,96%,Occupied,Natural Gas Standard,Natural Gas,8.75,0.0,9.24,0,30,0.0,49.52901085910556,0.0,0.0,0.0,5605.863430254267,0.0,0.0,0.0,0.0,2032.447871644361,0.0,5003.60238105035,7036.050252694711,0.0,0.0,0.0,0.0,12641.913682948978,8750.0,6551.0,9255.0,10.9459,11.3309,9.577,11.612,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid,res_531.parquet
370023,0,1138,63747.0,100-120%,,3,Cold,Not in a census Place,G3000810,,3 or 4 Unit,2,Natural Gas,75F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,2,100%,96%,Occupied,Natural Gas Standard,Natural Gas,10.38,0.0,33.25,0,40,0.0,519.9080784855222,0.0,0.0,0.0,5422.694011396628,0.0,0.0,0.0,0.0,18573.965214304928,0.0,4580.407755721661,23154.37297002659,0.0,0.0,0.0,0.0,28577.066981423217,13231.0,52469.0,7883.0,8.1923,8.0587,10.682,37.408,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid,res_470.parquet
494052,0,854,74909.0,80-100%,,2,Cold,In another census Place,G3000670,,3 or 4 Unit,2,Electricity,65F,Yes,3F,Night +3h,"Room AC, EER 12.0",60% Conditioned,Room AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,70000-79999,3,50%,96%,Occupied,Electric Standard,Electricity,4.43,0.0,37.21,0,30,9373.585108388355,0.0,0.0,0.0,1642.077206174961,14497.63969927949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14497.63969927949,6649.0,31982.0,4381.0,3.7437,12.2143,5.682,31.42,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid,res_552.parquet
492040,0,623,42184.0,80-100%,,1,Cold,Not in a census Place,G3000630,,3 or 4 Unit,2,Natural Gas,68F,Yes,6F,Night +5h,Shared Cooling,100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,40000-44999,1,200%,96%,Occupied,Natural Gas Standard,Natural Gas,8.75,0.0,9.24,0,30,0.0,49.52901085910556,0.0,0.0,0.0,5605.863430254267,0.0,0.0,0.0,0.0,2032.447871644361,0.0,5003.60238105035,7036.050252694711,0.0,0.0,0.0,0.0,12641.913682948978,8750.0,6551.0,9255.0,10.9459,11.3309,9.577,11.612,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT,Mid,res_1108.parquet
