hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
8, 0.00000, 7415.54, -7.52077E-006, 7415.54, -120, 7415.54, 120, 140.067, -15.4843, 136.266, -135.972, 140.171, 103.879
8, 900.00000, 7415.54, -7.59194E-006, 7415.54, -120, 7415.54, 120, 142.745, -15.792, 137.529, -136.313, 142.833, 103.515
8, 1800.00000, 7415.54, -7.74759E-006, 7415.54, -120, 7415.54, 120, 136.335, -13.5756, 132.025, -134.245, 137.522, 105.415
8, 2700.00000, 7415.54, -6.45952E-006, 7415.54, -120, 7415.54, 120, 120.935, -15.6404, 114.171, -136.656, 118.901, 103.152
9, 0.00000, 7415.54, -6.70466E-006, 7415.54, -120, 7415.54, 120, 125.661, -15.6788, 124.994, -137.018, 125.984, 103.185
9, 900.00000, 7415.54, -7.30781E-006, 7415.54, -120, 7415.54, 120, 131.837, -14.427, 131.951, -135.305, 132.131, 104.41
9, 1800.00000, 7415.54, -7.90888E-006, 7415.54, -120, 7415.54, 120, 152.509, -16.5912, 148.244, -137.258, 152.197, 102.482
9, 2700.00000, 7415.54, -8.34089E-006, 7415.54, -120, 7415.54, 120, 161.367, -16.6963, 164.18, -137.384, 160.817, 102.687
10, 0.00000, 7415.54, -9.37175E-006, 7415.54, -120, 7415.54, 120, 174.177, -15.4333, 178.373, -136.002, 176.064, 103.949
10, 900.00000, 7415.54, -9.27482E-006, 7415.54, -120, 7415.54, 120, 184.604, -17.5638, 186.904, -138.152, 189.98, 101.611
10, 1800.00000, 7415.54, -9.23306E-006, 7415.54, -120, 7415.54, 120, 183.915, -17.5864, 180.113, -137.895, 185.365, 101.749
10, 2700.00000, 7415.54, -1.03072E-005, 7415.54, -120, 7415.54, 120, 194.279, -15.8928, 190.176, -136.438, 194.149, 103.382
11, 0.00000, 7415.54, -1.02212E-005, 7415.54, -120, 7415.54, 120, 204.425, -17.7127, 201.488, -138.282, 205.279, 101.406
11, 900.00000, 7415.54, -1.06622E-005, 7415.54, -120, 7415.54, 120, 215.838, -18.0695, 213.491, -138.686, 217.793, 101.206
11, 1800.00000, 7415.54, -1.18907E-005, 7415.54, -120, 7415.54, 120, 224.875, -16.0069, 221.542, -136.455, 225.784, 103.323
11, 2700.00000, 7415.54, -1.17772E-005, 7415.54, -120, 7415.54, 120, 240.831, -18.3666, 238.046, -138.623, 242.768, 101.074
12, 0.00000, 7415.54, -1.24896E-005, 7415.54, -120, 7415.54, 120, 259.458, -18.8181, 256.973, -138.973, 263.398, 100.784
12, 900.00000, 7415.54, -1.35843E-005, 7415.54, -120, 7415.54, 120, 263.685, -16.8264, 261.642, -137.154, 270.841, 102.687
12, 1800.00000, 7415.54, -1.33908E-005, 7415.54, -120, 7415.54, 120, 279.346, -18.9384, 271.551, -139.297, 282.935, 100.68
12, 2700.00000, 7415.54, -1.33434E-005, 7415.54, -120, 7415.54, 120, 280.007, -19.1034, 276.388, -139.443, 286.996, 100.555
13, 0.00000, 7415.54, -1.34269E-005, 7415.54, -120, 7415.54, 120, 283.998, -19.3226, 280.484, -139.549, 292.765, 100.338
13, 900.00000, 7415.54, -1.34921E-005, 7415.54, -120, 7415.54, 120, 285.687, -19.3528, 283.717, -139.715, 295.136, 100.558
13, 1800.00000, 7415.54, -1.37208E-005, 7415.54, -120, 7415.54, 120, 295.772, -19.84, 287.221, -140.141, 299.828, 100.021
13, 2700.00000, 7415.54, -1.47252E-005, 7415.54, -120, 7415.54, 120, 296.379, -17.9163, 287.731, -138.137, 301.144, 101.812
14, 0.00000, 7415.54, -1.33155E-005, 7415.54, -120, 7415.54, 120, 301.9, -21.1571, 301.677, -141.629, 308.383, 98.6371
14, 900.00000, 7415.54, -1.29091E-005, 7415.54, -120, 7415.54, 120, 290.686, -20.9815, 290.163, -141.596, 298.94, 98.574
14, 1800.00000, 7415.54, -1.35146E-005, 7415.54, -120, 7415.54, 120, 284.138, -19.1566, 280.628, -139.765, 292.199, 100.429
14, 2700.00000, 7415.54, -1.26836E-005, 7415.54, -120, 7415.54, 120, 287.586, -21.1562, 286.292, -141.784, 296.568, 98.5587
15, 0.00000, 7415.54, -1.2814E-005, 7415.54, -120, 7415.54, 120, 290.058, -21.1143, 289.103, -141.751, 295.772, 98.6457
15, 900.00000, 7415.54, -1.34086E-005, 7415.54, -120, 7415.54, 120, 287.909, -19.7331, 286.895, -140.356, 297.783, 99.944
15, 1800.00000, 7415.54, -1.27613E-005, 7415.54, -120, 7415.54, 120, 292.313, -21.4132, 294.641, -142.034, 307.824, 98.4648
15, 2700.00000, 7415.54, -1.29035E-005, 7415.54, -120, 7415.54, 120, 295.827, -21.4354, 299.743, -141.963, 310.384, 98.3452
16, 0.00000, 7415.54, -1.35635E-005, 7415.54, -120, 7415.54, 120, 293.734, -19.9635, 297.571, -140.457, 307.864, 99.8318
16, 900.00000, 7415.54, -1.2134E-005, 7415.54, -120, 7415.54, 120, 278.187, -21.433, 278.385, -141.941, 287.567, 98.5428
16, 1800.00000, 7415.54, -9.99777E-006, 7415.54, -120, 7415.54, 120, 223.926, -20.833, 224.36, -141.383, 235.121, 99.1991
16, 2700.00000, 7415.54, -9.92741E-006, 7415.54, -120, 7415.54, 120, 210.144, -19.3304, 210.063, -139.825, 223.102, 100.555
17, 0.00000, 7415.54, -9.39241E-006, 7415.54, -120, 7415.54, 120, 207.638, -20.4915, 207.513, -140.697, 217.36, 99.5499
17, 900.00000, 7415.54, -9.27812E-006, 7415.54, -120, 7415.54, 120, 202.662, -20.1746, 209.148, -140.417, 212.469, 99.5923
17, 1800.00000, 7415.54, -9.6935E-006, 7415.54, -120, 7415.54, 120, 201.029, -18.7573, 205.761, -139.034, 210.73, 101.015
17, 2700.00000, 7415.54, -9.57155E-006, 7415.54, -120, 7415.54, 120, 202.48, -19.3105, 204.106, -139.941, 208.83, 99.8183
18, 0.00000, 7415.54, -9.7105E-006, 7415.54, -120, 7415.54, 120, 205.822, -19.3652, 206.333, -140.216, 212.959, 99.8163
18, 900.00000, 7415.54, -1.0025E-005, 7415.54, -120, 7415.54, 120, 201.919, -17.9189, 204.466, -138.959, 207.71, 101.295
18, 1800.00000, 7415.54, -1.00485E-005, 7415.54, -120, 7415.54, 120, 210.006, -18.9763, 211.942, -139.952, 215.398, 99.9497
18, 2700.00000, 7415.54, -9.81295E-006, 7415.54, -120, 7415.54, 120, 204.121, -18.843, 205.064, -139.837, 207.495, 100.062
19, 0.00000, 7415.54, -9.87102E-006, 7415.54, -120, 7415.54, 120, 195.629, -17.4395, 196.999, -138.514, 201.258, 101.482
19, 900.00000, 7415.54, -9.18887E-006, 7415.54, -120, 7415.54, 120, 184.146, -17.7654, 182.807, -138.861, 183.725, 100.906
19, 1800.00000, 7415.54, -9.24921E-006, 7415.54, -120, 7415.54, 120, 184.191, -17.5792, 178.986, -138.778, 181.989, 101.107
19, 2700.00000, 7415.54, -9.50355E-006, 7415.54, -120, 7415.54, 120, 182.669, -16.5037, 179.304, -137.834, 181.136, 102.18
20, 0.00000, 7415.54, -9.22332E-006, 7415.54, -120, 7415.54, 120, 182.961, -17.4629, 182.843, -138.597, 184.767, 101.438
20, 900.00000, 7415.54, -9.36158E-006, 7415.54, -120, 7415.54, 120, 185.903, -17.4958, 183.965, -138.725, 184.4, 101.15
20, 1800.00000, 7415.54, -9.07117E-006, 7415.54, -120, 7415.54, 120, 172.345, -16.1367, 176.285, -136.735, 177.979, 102.827
20, 2700.00000, 7415.54, -8.97535E-006, 7415.54, -120, 7415.54, 120, 170.547, -16.1402, 177.224, -136.486, 173.406, 103.005
21, 0.00000, 7415.54, -8.62119E-006, 7415.54, -120, 7415.54, 120, 170.566, -17.3796, 180.628, -137.701, 173.695, 101.83
21, 900.00000, 7415.54, -8.86597E-006, 7415.54, -120, 7415.54, 120, 168.255, -16.0993, 174.262, -136.713, 171.929, 103.268
21, 1800.00000, 7415.54, -8.90493E-006, 7415.54, -120, 7415.54, 120, 169.125, -16.124, 176.346, -137.34, 171.986, 103.062
21, 2700.00000, 7415.54, -8.14804E-006, 7415.54, -120, 7415.54, 120, 163.732, -17.8375, 176.13, -138.538, 170.986, 101.707
22, 0.00000, 7415.54, -7.90811E-006, 7415.54, -120, 7415.54, 120, 160.812, -18.1824, 169.245, -138.546, 170.151, 101.539
22, 900.00000, 7415.54, -8.36043E-006, 7415.54, -120, 7415.54, 120, 161.544, -16.6581, 169.819, -137.232, 164.706, 103.018
22, 1800.00000, 7415.54, -8.13855E-006, 7415.54, -120, 7415.54, 120, 157.337, -16.672, 164.801, -137.138, 165.762, 103.21
22, 2700.00000, 7415.54, -8.12169E-006, 7415.54, -120, 7415.54, 120, 156.355, -16.5422, 161.54, -136.636, 166.579, 103.449
23, 0.00000, 7415.54, -8.0843E-006, 7415.54, -120, 7415.54, 120, 156.06, -16.6262, 161.412, -137.221, 163.14, 103.196
23, 900.00000, 7415.54, -7.62586E-006, 7415.54, -120, 7415.54, 120, 157.132, -18.559, 157.7, -139.354, 161.315, 101.387
23, 1800.00000, 7415.54, -7.33781E-006, 7415.54, -120, 7415.54, 120, 150.77, -18.4754, 153.905, -139.106, 157.331, 101.232
23, 2700.00000, 7415.54, -7.44556E-006, 7415.54, -120, 7415.54, 120, 144.8, -16.8485, 149.559, -137.411, 154.81, 102.83
24, 0.00000, 7415.54, -7.28452E-006, 7415.54, -120, 7415.54, 120, 140.994, -16.7001, 143.169, -137.424, 152.144, 103.063
