 S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
3557.57,13.8192,3454.5936177894014,849.7571658001685,3700.88,13.6671,3596.089417885871,874.4447798284676,4184.57,14.3967,4053.1639695684426,1040.4267973731664,11103.847005243715,2764.628743001803,11442.840137067875,11443.02,20.0,81,900.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3467.5,13.8809,3366.2368968741234,831.8686219129036,3581.97,13.2837,3486.1318134095036,823.0395254385801,4098.03,14.1815,3973.140509920693,1003.9942078155285,10825.50922020432,2658.902355167012,11147.260273764196,11147.5,20.0,82,1800.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3533.73,14.0018,3428.7362580647437,854.9943774857132,3697.97,13.4952,3595.8671033840733,862.9727085489051,4276.55,14.5689,4139.041171995408,1075.7407118013512,11163.644533444225,2793.7077978359694,11507.900005161177,11508.25,20.0,83,2700.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3523.22,13.4211,3427.0025097109656,817.760947242372,3697.16,12.9765,3602.742841247862,830.2024364197459,4271.07,13.8029,4147.730917828403,1019.0030314922255,11177.476268787232,2666.9664151543434,11491.24386647777,11491.449999999999,21.0,84,0.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3714.28,14.0425,3603.2824942849325,901.2386946751436,3808.73,12.949,3711.873659871226,853.4741624994808,4526.12,13.8679,4394.187753144684,1084.8392712808982,11709.343907300843,2839.5521284555225,12048.72570148643,12049.130000000001,21.0,85,900.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3694.93,13.6577,3590.4510756751015,872.4498713871778,3997.51,13.6136,3885.2005911243314,940.905184823184,4516.63,14.0871,4380.80066337909,1099.3325723534822,11856.452330178523,2912.687628563844,12208.980755140234,12209.07,21.0,86,1800.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3587.71,13.3365,3490.9570788713563,827.5758077529615,3877.96,13.1586,3776.13891468015,882.8072601866281,4372.79,13.7333,4247.7776485055765,1038.1124375309428,11514.873642057082,2748.4955054705324,11838.350498956037,11838.46,21.0,87,2700.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3596.63,13.3402,3499.582942727477,829.8593759613086,3777.99,13.4813,3673.8914891020936,880.7552250217992,4215.48,13.7057,4095.4465408538717,998.7939033694844,11268.920972683442,2709.408504352592,11590.059289410166,11590.099999999999,22.0,88,0.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3611.68,14.1126,3502.673784261613,880.6297652512274,3751.46,13.938,3641.0055487312366,903.6208971180052,4225.11,14.566,4089.3089694142172,1062.594308646734,11232.988302407066,2846.8449710159666,11588.121180373153,11588.25,22.0,89,900.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3391.51,13.6422,3295.827186882434,799.9145168745366,3587.76,13.5551,3487.822844372171,840.9004839311382,3993.28,14.2521,3870.3743771842874,983.1008792770662,10654.024408438892,2623.915880082741,10972.382177146495,10972.550000000001,22.0,90,1800.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3529.39,13.2471,3435.4759606267994,808.7636836897226,3643.91,13.3649,3545.2244155127823,842.2968192698163,3965.86,14.3141,3842.739550014059,980.5091995273408,10823.439926153642,2631.5697024868796,11138.761642754711,11139.16,22.0,91,2700.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3631.17,13.6309,3528.8946310353685,855.7442678451016,3806.55,13.8885,3695.264288403252,913.6983864227905,3956.74,14.8302,3824.9354968551843,1012.7486719305939,11049.094416293805,2782.191326198486,11393.992978572043,11394.46,23.0,92,0.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3592.19,13.3756,3494.7499863467065,830.9943014423719,3717.11,13.3443,3616.7506760400975,857.916837148856,3974.85,14.7811,3843.3126706244143,1014.0908432274861,10954.813333011218,2703.001981818714,11283.357429189073,11284.15,23.0,93,900.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3569.99,13.7339,3467.9197759054055,847.561813665647,3847.37,14.0016,3733.060675139452,930.8672905561673,3992.51,15.3736,3849.6486551687894,1058.461776285347,11050.629106213648,2836.8908805071615,11408.959352675463,11409.869999999999,23.0,94,1800.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3612.53,13.7054,3509.6696898994583,855.9156901827664,3774.13,13.2943,3672.989936487518,867.8722160326469,3995.05,14.7937,3862.6199671727068,1020.0938641609017,11045.279593559682,2743.881770376315,11380.996813535685,11381.71,23.0,95,2700.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3670.53,13.3788,3570.9175440774075,849.3164158899648,3964.8,13.2293,3859.582142253203,907.3393671610285,4095.98,14.8859,3958.5161596586963,1052.236653097091,11389.015845989306,2808.892436148084,11730.283826832385,11731.31,24.0,96,0.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
,,,,,,,,,,,,,,,,,0,,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,summary,5369.0,2708.0,37.0,18.0,300.0
7615.91,12.4246,7437.545322984129,1638.598393950424,8328.52,13.046,8113.553807049257,1880.023938814749,8050.88,12.4631,7861.162602742691,1737.466922746953,23412.261732776074,5256.089255512126,23995.00934998611,23995.31,0.0,1,900.0,uhs13_1247_circuit_43_0,uhs13,circuit_43,0,data,,,,,
7620.49,12.6513,7435.472545354778,1669.0164371195774,8199.78,13.0122,7989.2272285428,1846.2503457305938,8000.36,12.6194,7807.094055682967,1747.8679971095255,23231.793829580543,5263.134779959697,23820.51284611979,23820.63,0.0,2,1800.0,uhs13_1247_circuit_43_0,uhs13,circuit_43,0,data,,,,,
7604.35,12.5634,7422.270764134953,1654.0966194172397,8160.92,12.9486,7953.399850708521,1828.673306293301,7983.79,12.478,7795.205231677787,1725.0154086625591,23170.875846521263,5207.785334373099,23748.905566021647,23749.06,0.0,3,2700.0,uhs13_1247_circuit_43_0,uhs13,circuit_43,0,data,,,,,
7499.87,12.5393,7320.977989008671,1628.290914225877,8076.95,13.0875,7867.154387849598,1828.934974305764,7861.35,12.6981,7669.075795031129,1728.0336433552625,22857.208171889397,5185.2595318869035,23437.97947405261,23438.17,1.0,4,0.0,uhs13_1247_circuit_43_0,uhs13,circuit_43,0,data,,,,,
7637.07,12.7881,7447.635133345537,1690.4345907065442,8089.55,13.1449,7877.588033924902,1839.6809425178035,7996.61,12.8333,7796.858095287553,1776.168723418175,23122.081262557993,5306.284256642522,23723.138378482465,23723.23,1.0,5,900.0,uhs13_1247_circuit_43_0,uhs13,circuit_43,0,data,,,,,
7609.2,13.2095,7407.868386320507,1738.7957358336273,7996.91,13.5166,7775.413543746854,1869.0943721005608,7996.34,13.1604,7786.328085373671,1820.590108322354,22969.61001544103,5428.480216256542,23602.359664231408,23602.45,1.0,6,1800.0,uhs13_1247_circuit_43_0,uhs13,circuit_43,0,data,,,,,
7528.4,13.018,7334.915198272275,1695.825932740263,7984.54,13.4879,7764.319989871004,1862.3141803921078,7948.04,13.0408,7743.057118644336,1793.434219315357,22842.292306787615,5351.574332447728,23460.81127464355,23460.98,1.0,7,2700.0,uhs13_1247_circuit_43_0,uhs13,circuit_43,0,data,,,,,
7632.55,13.1451,7432.556265062543,1735.778462010502,8014.06,13.5134,7792.193128885724,1872.6675961702654,8006.61,13.1021,7798.179201593231,1814.9944440517615,23022.928595541496,5423.440502232528,23653.095949508566,23653.22,2.0,8,0.0,uhs13_1247_circuit_43_0,uhs13,circuit_43,0,data,,,,,
7624.89,13.169,7424.3730070770425,1737.1335480859852,8021.09,13.6023,7796.110943101035,1886.4090094569322,8023.17,13.1584,7812.517194591821,1826.4259998990217,23033.0011447699,5449.968557441939,23668.994465588887,23669.15,2.0,9,900.0,uhs13_1247_circuit_43_0,uhs13,circuit_43,0,data,,,,,
7558.35,13.2212,7358.010976257153,1728.678453553252,7974.21,13.8065,7743.812848163619,1902.9944027022432,7957.4,13.3622,7741.981712008772,1839.0035157447985,22843.805536429543,5470.676372000294,23489.73714951641,23489.96,2.0,10,1800.0,uhs13_1247_circuit_43_0,uhs13,circuit_43,0,data,,,,,
7582.57,13.3106,7378.874082399757,1745.7333934450392,7993.63,13.7874,7763.307242030096,1905.041008152596,8004.87,13.3213,7789.485231180973,1844.4141482089954,22931.666555610827,5495.18854980663,23580.891166697795,23581.07,2.0,11,2700.0,uhs13_1247_circuit_43_0,uhs13,circuit_43,0,data,,,,,
