hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
13, 1800.00000, 7415.54, -3.27178E-005, 7415.54, -120, 7415.54, 120, 581.086, -13.963, 575.474, -134.47, 590.275, 105.894
13, 2700.00000, 7415.54, -3.46885E-005, 7415.54, -120, 7415.54, 120, 601.476, -13.123, 600.045, -133.521, 612.895, 106.797
14, 0.00000, 7415.54, -3.44121E-005, 7415.54, -120, 7415.54, 120, 631.737, -15.0795, 632.528, -135.524, 629.148, 104.96
14, 900.00000, 7415.54, -3.44318E-005, 7415.54, -120, 7415.54, 120, 635.963, -15.2797, 629.348, -135.562, 621.94, 104.805
14, 1800.00000, 7415.54, -3.48058E-005, 7415.54, -120, 7415.54, 120, 625.09, -14.3451, 623.549, -134.609, 625.704, 105.573
14, 2700.00000, 7415.54, -3.45619E-005, 7415.54, -120, 7415.54, 120, 640.562, -15.3919, 636.702, -135.71, 639.679, 104.601
15, 0.00000, 7415.54, -3.52732E-005, 7415.54, -120, 7415.54, 120, 657.337, -15.57, 647.657, -135.763, 652.081, 104.48
15, 900.00000, 7415.54, -3.58005E-005, 7415.54, -120, 7415.54, 120, 654.249, -14.9301, 658.233, -135.163, 653.711, 105.061
15, 1800.00000, 7415.54, -3.59777E-005, 7415.54, -120, 7415.54, 120, 678.204, -15.9385, 678.857, -136.147, 687.139, 103.956
15, 2700.00000, 7415.54, -3.66693E-005, 7415.54, -120, 7415.54, 120, 692.805, -16.0107, 692.153, -136.268, 700.758, 103.956
16, 0.00000, 7415.54, -3.78405E-005, 7415.54, -120, 7415.54, 120, 700.735, -15.3659, 694.549, -135.519, 709.443, 104.439
16, 900.00000, 7415.54, -3.61936E-005, 7415.54, -120, 7415.54, 120, 680.279, -15.8452, 678.485, -136.012, 691.991, 103.968
16, 1800.00000, 7415.54, -3.50927E-005, 7415.54, -120, 7415.54, 120, 643.127, -15.0232, 636.716, -135.151, 655.273, 104.696
16, 2700.00000, 7415.54, -3.48721E-005, 7415.54, -120, 7415.54, 120, 624.863, -14.2681, 619.624, -134.473, 633.829, 105.527
17, 0.00000, 7415.54, -3.56871E-005, 7415.54, -120, 7415.54, 120, 648.98, -14.7665, 645.104, -134.984, 658.642, 105.224
17, 900.00000, 7415.54, -3.61626E-005, 7415.54, -120, 7415.54, 120, 649.134, -14.3289, 640.609, -134.627, 648.822, 105.594
17, 1800.00000, 7415.54, -3.79596E-005, 7415.54, -120, 7415.54, 120, 674.547, -13.9844, 652.787, -134.114, 652.381, 105.915
17, 2700.00000, 7415.54, -3.81437E-005, 7415.54, -120, 7415.54, 120, 678.654, -14.0269, 657.595, -134.16, 660.365, 105.878
18, 0.00000, 7415.54, -3.90053E-005, 7415.54, -120, 7415.54, 120, 694.88, -14.0717, 667.829, -134.369, 680.907, 105.408
18, 900.00000, 7415.54, -3.96558E-005, 7415.54, -120, 7415.54, 120, 701.372, -13.8221, 678.181, -134.108, 695.345, 105.699
18, 1800.00000, 7415.54, -4.05691E-005, 7415.54, -120, 7415.54, 120, 735.914, -14.6849, 712.001, -134.877, 729.118, 105.223
18, 2700.00000, 7415.54, -4.07468E-005, 7415.54, -120, 7415.54, 120, 735.123, -14.5019, 708.864, -134.781, 726.857, 105.142
19, 0.00000, 7415.54, -4.11553E-005, 7415.54, -120, 7415.54, 120, 727.77, -13.8169, 689.79, -134.112, 713.507, 105.866
19, 900.00000, 7415.54, -3.99763E-005, 7415.54, -120, 7415.54, 120, 703.861, -13.6655, 671.205, -133.924, 683.381, 106.146
19, 1800.00000, 7415.54, -4.04602E-005, 7415.54, -120, 7415.54, 120, 710.176, -13.5574, 677.002, -133.741, 683.128, 106.331
19, 2700.00000, 7415.54, -4.09086E-005, 7415.54, -120, 7415.54, 120, 712.131, -13.2661, 674.476, -133.481, 684.376, 106.64
20, 0.00000, 7415.54, -4.03758E-005, 7415.54, -120, 7415.54, 120, 704.634, -13.3552, 676.904, -133.522, 684.745, 106.443
20, 900.00000, 7415.54, -4.02829E-005, 7415.54, -120, 7415.54, 120, 703.999, -13.4046, 679.672, -133.587, 684.164, 106.14
20, 1800.00000, 7415.54, -3.9891E-005, 7415.54, -120, 7415.54, 120, 677.684, -12.3865, 658.438, -132.6, 642.671, 107.331
20, 2700.00000, 7415.54, -3.90055E-005, 7415.54, -120, 7415.54, 120, 658.289, -12.1435, 624.751, -132.233, 612.237, 107.621
21, 0.00000, 7415.54, -3.81165E-005, 7415.54, -120, 7415.54, 120, 650.532, -12.5543, 627.688, -132.851, 623.574, 107.132
21, 900.00000, 7415.54, -3.81186E-005, 7415.54, -120, 7415.54, 120, 646.629, -12.3321, 626.569, -132.599, 619.159, 107.422
21, 1800.00000, 7415.54, -3.76327E-005, 7415.54, -120, 7415.54, 120, 643.585, -12.6282, 621.966, -132.926, 622.485, 107.196
21, 2700.00000, 7415.54, -3.61321E-005, 7415.54, -120, 7415.54, 120, 619.692, -12.731, 603.703, -133.112, 598.476, 107.169
22, 0.00000, 7415.54, -3.46811E-005, 7415.54, -120, 7415.54, 120, 597.527, -12.8949, 587.25, -133.225, 579.401, 106.993
22, 900.00000, 7415.54, -3.46918E-005, 7415.54, -120, 7415.54, 120, 597.555, -12.8855, 582.835, -133.005, 573.833, 107.25
22, 1800.00000, 7415.54, -3.28472E-005, 7415.54, -120, 7415.54, 120, 570.144, -13.159, 554.139, -133.281, 548.087, 106.959
22, 2700.00000, 7415.54, -3.37872E-005, 7415.54, -120, 7415.54, 120, 578.655, -12.6785, 558.332, -132.822, 537.805, 107.242
23, 0.00000, 7415.54, -3.32429E-005, 7415.54, -120, 7415.54, 120, 564.77, -12.3848, 531.049, -132.867, 529.426, 107.254
23, 900.00000, 7415.54, -3.09345E-005, 7415.54, -120, 7415.54, 120, 537.434, -13.1901, 524.136, -133.43, 522.924, 106.771
23, 1800.00000, 7415.54, -2.94963E-005, 7415.54, -120, 7415.54, 120, 517.67, -13.547, 521.474, -133.397, 516.527, 106.724
23, 2700.00000, 7415.54, -2.86061E-005, 7415.54, -120, 7415.54, 120, 496.93, -13.1847, 505.972, -132.515, 505.612, 107.183
24, 0.00000, 7415.54, -2.72973E-005, 7415.54, -120, 7415.54, 120, 470.545, -12.9074, 478.88, -132.342, 482.202, 107.518
