 S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
5307.15,20.5313,4970.043734785846,1861.3184565828471,3565.4,15.7389,3431.7253278407106,967.1289646456506,4037.33,16.9976,3860.967321528805,1180.2393278427414,12262.736384155363,4008.6867490712393,12901.328345541287,12909.88,5.0,21,900.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
5545.58,20.2983,5201.195200740507,1923.8050889302483,3787.44,15.4441,3650.6782789228105,1008.5880513872779,4237.98,16.5166,4063.1099619641736,1204.8285842340767,12914.983441627492,4137.221724551603,13561.467505237551,13571.0,5.0,22,1800.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
5617.17,20.6185,5257.367131313793,1978.051985030065,3798.75,15.5686,3659.373099678697,1019.5538631420718,4221.83,16.8557,4040.4520072511646,1224.1716080680992,12957.192238243655,4221.777456240236,13627.627658136977,13637.75,5.0,23,2700.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
3485.57,17.2085,3329.5366549514147,1031.205066044066,3859.27,17.1757,3687.160800350404,1139.6535286039214,4304.55,19.9643,4045.870414347315,1469.7221821858332,11062.567869649134,3640.58077683382,11646.21124071023,11649.39,6.0,24,0.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
3976.22,16.9023,3804.4549055018597,1156.0485977686383,4391.78,16.6039,4208.656502944794,1254.9669352698106,4821.03,19.1149,4555.216657560426,1578.7119634638927,12568.32806600708,3989.7274965023416,13186.386763292212,13189.029999999999,6.0,25,900.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
3818.22,16.9675,3652.014581348768,1114.2681302164133,4295.86,16.7669,4113.227150820542,1239.2641144456345,4678.67,19.1161,4420.673759928601,1532.1868284183645,12185.91549209791,3885.7190730804123,12790.439753794737,12792.75,6.0,26,1800.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
3981.37,16.8048,3811.346710133899,1151.061828075064,4454.99,16.7329,4266.353831731088,1282.6382508616614,4851.83,18.9211,4589.666253682373,1573.2825648017592,12667.36679554736,4006.982643738485,13286.011118471835,13288.19,6.0,27,2700.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
4014.06,16.4971,3848.81764336543,1139.8598298558375,4543.11,16.3086,4360.309580584065,1275.7542214575697,4931.75,18.3126,4681.988446104337,1549.561955213634,12891.11567005383,3965.176006527041,13487.159967222347,13488.92,7.0,28,0.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
4003.32,16.3004,3842.3998771781085,1123.6254741957644,4541.11,16.1348,4362.238143283222,1261.9660904259465,4908.75,18.2454,4661.958988483748,1536.8685539744752,12866.597008945078,3922.460118596186,13451.208569216822,13453.18,7.0,29,900.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
4288.62,15.724,4128.1326052267295,1162.2317746749038,4724.52,16.0718,4539.864627024103,1307.9443408246802,5247.49,18.3232,4981.433121760748,1649.6894718476453,13649.43035401158,4119.865587347229,14257.63800377961,14260.63,7.0,30,1800.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
