Unnamed: 0,Values,Differentiator
779,0.552,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
780,0.5612,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
781,0.552,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
782,0.552,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
783,0.552,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
784,0.552,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
785,0.5612,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
786,0.552,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
787,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
788,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
789,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
790,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
791,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
792,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
793,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
794,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
795,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
796,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
797,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
798,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
799,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
800,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
801,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
802,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
803,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
804,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
805,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
806,0.598,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
807,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
808,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
809,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
810,0.5888,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
811,0.598,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
812,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
813,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
814,0.6348,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
815,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
816,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
817,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
818,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
819,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
820,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
821,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
822,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
823,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
824,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
825,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
826,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
827,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
828,0.6348,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
829,0.6348,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
830,0.6348,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
831,0.6348,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
832,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
833,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
834,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
835,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
836,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
837,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
838,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
839,0.6348,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
840,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
841,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
842,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
843,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
844,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
845,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
846,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
847,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
848,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
849,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
850,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
851,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
852,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
853,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
854,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
855,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
856,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
857,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
858,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
859,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
860,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
861,0.6348,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
862,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
863,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
864,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
865,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
866,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
867,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
868,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
869,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
870,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
871,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
872,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
873,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
874,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
875,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
876,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
877,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
878,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
879,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
880,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
881,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
882,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
883,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
884,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
885,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
886,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
887,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
888,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
889,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
890,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
891,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
892,0.6716000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
893,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
894,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
895,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
896,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
897,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
898,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
899,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
900,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
901,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
902,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
903,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
904,0.6716000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
905,0.6716000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
906,0.6716000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
907,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
908,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
909,0.6348,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
910,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
911,0.6348,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
912,0.6256,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
913,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
914,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
915,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
916,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
917,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
918,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
919,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
920,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
921,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
922,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
923,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
924,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
925,0.6716000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
926,0.6716000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
927,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
928,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
929,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
930,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
931,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
932,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
933,0.6624000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
934,0.6716000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
935,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
936,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
937,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
938,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
939,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
940,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
941,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
942,0.7084000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
943,0.7084000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
944,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
945,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
946,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
947,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
948,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
949,0.6716000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
950,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
951,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
952,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
953,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
954,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
955,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
956,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
957,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
958,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
959,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
960,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
961,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
962,0.7084000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
963,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
964,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
965,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
966,0.6992000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
967,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
968,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
969,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
970,0.7084000000000001,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
971,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
972,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
973,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
974,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
975,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
976,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
977,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
978,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
979,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
980,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
981,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
982,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
983,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
984,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
985,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
986,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
987,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
988,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
989,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
990,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
991,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
992,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
993,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
994,0.7360000000000002,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
995,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
996,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
997,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
998,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
999,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1000,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1001,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1002,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1003,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1004,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1005,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1006,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1007,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1008,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1009,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1010,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1011,0.7728000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1012,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1013,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1014,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1015,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1016,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1017,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1018,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1019,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1020,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1021,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1022,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1023,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1024,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1025,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1026,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1027,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1028,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1029,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1030,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1031,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1032,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1033,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1034,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1035,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1036,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1037,0.8464000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1038,0.8464000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1039,0.8464000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1040,0.8464000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1041,0.8464000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1042,0.8464000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1043,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1044,0.8096000000000003,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1045,0.8464000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1046,0.8464000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1047,0.8464000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1048,0.8464000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1049,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1050,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1051,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1052,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1053,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1054,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1055,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1056,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1057,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1058,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1059,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1060,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1061,0.8924000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1062,0.8924000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1063,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1064,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1065,0.9200000000000006,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1066,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1067,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1068,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1069,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1070,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1071,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1072,0.8832000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
1073,0.8464000000000005,Weekend - Level 1 - Diversified (75th percentile) of 100 EVs.csv_wopif
