bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State
521418,0,1228,41258.0,60-80%,,3,Cold,Not in a census Place,G2601210,,Single-Family Detached,1,Natural Gas,70F,Yes,3F,Night -3h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,40000-44999,3,100%,85%,Occupied,Electric Standard,Electricity,17.45,0.0,59.72,0,50,0.0,631.8612272913111,0.0,0.0,3898.138304360728,13037.85269875165,0.0,0.0,0.0,0.0,28803.90398973652,0.0,0.0,29751.10968853314,0.0,0.0,0.0,0.0,42788.96238728479,24293.0,92854.0,12157.0,14.2435,14.4185,17.577,60.937,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521419,0,1228,37492.0,60-80%,,3,Cold,"MI, Warren",G2600990,,Single-Family Detached,1,Natural Gas,65F,Yes,3F,Night -3h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Wall/Floor Furnace, 68% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,,,35000-39999,2,200%,85%,Occupied,Natural Gas Standard,Natural Gas,19.5,0.0,39.92,0,40,0.0,0.0,0.0,0.0,0.0,9294.455919441854,0.0,0.0,0.0,0.0,18250.12168176462,0.0,7340.55109460365,26677.96644670721,0.0,0.0,0.0,0.0,35972.42236614907,28857.0,42268.0,15185.0,4.372199999999999,3.2344,19.093,33.276,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521423,0,2678,110733.0,150%+,,3,Cold,Not in a census Place,G2600670,,Single-Family Detached,2,Electricity,70F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,100000-119999,4,200%,85%,Occupied,Electric Standard,Electricity,54.62,0.0,123.13,0,50,54333.3249124388,1294.7879880208775,0.0,0.0,8667.283829273301,79838.71400738695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79838.71400738695,35700.0,189791.0,28495.0,12.9898,40.4365,44.748,125.25,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521431,0,1228,12655.0,0-30%,,2,Cold,Not in a census Place,G2600210,,Single-Family Detached,3,Natural Gas,68F,Yes,3F,Night -2h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,10000-14999,2,100%,85%,Occupied,Electric Standard,Electricity,17.74,0.0,55.91,0,30,0.0,477.99891545089446,0.0,0.0,2723.5094551104607,8917.566523200378,0.0,0.0,0.0,0.0,21790.71328051524,0.0,0.0,22604.27857131333,0.0,0.0,0.0,0.0,31521.84509451371,22111.0,70308.0,8167.999999999999,7.2494,6.7849,16.184,51.319,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521494,0,634,27631.0,30-60%,,2,Cold,In another census Place,G2600210,,Single-Family Detached,1,Natural Gas,62F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,25000-29999,4,100%,85%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,42.48,0,30,0.0,370.4418326976889,0.0,0.0,0.0,3611.221726662122,0.0,0.0,0.0,0.0,14630.98703620785,0.0,6956.627992678038,24137.626410454395,0.0,0.0,0.0,0.0,27748.84813711652,0.0,41198.0,14403.0,1.0309,1.5984,0.0,38.164,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521512,0,1698,38588.0,60-80%,,3,Cold,Not in a census Place,G2600650,,Single-Family Detached,1,Natural Gas,68F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,35000-39999,1,100%,85%,Occupied,Natural Gas Standard,Natural Gas,22.44,0.0,73.61,0,40,0.0,817.3752147103278,0.0,0.0,0.0,6240.069226106956,0.0,0.0,0.0,0.0,32108.57337699849,0.0,2910.781868950511,36026.933585201106,0.0,0.0,0.0,0.0,42267.00281130806,19371.0,90439.0,3778.0,3.2954,2.2929,22.941,78.972,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521552,0,1698,101242.0,150%+,,3,Very Cold,Not in a census Place,G2600950,,Single-Family Detached,1,Propane,70F,Yes,3F,Night +5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,100000-119999,4,50%,85%,Occupied,Propane Tankless,Propane,6.53,0.0,23.69,0,0,0.0,352.2714263470111,0.0,0.0,0.0,4219.344197269484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13832.661441058715,0.0,3712.038174801367,18719.914607250696,22939.258804520177,7669.0,38946.0,9552.0,2.2718000000000003,2.2487,5.95,24.716,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521561,0,2678,108692.0,150%+,,4,Cold,Not in a census Place,G2601130,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,2,200%,85%,Occupied,Electric Premium,Electricity,22.57,0.0,150.65,0,50,0.0,1465.3553508611112,0.0,0.0,5127.278372663028,19253.59702603431,0.0,0.0,0.0,0.0,65235.568722845455,0.0,0.0,67298.49598578774,0.0,0.0,0.0,0.0,86552.09301182206,10957.0,210877.0,16803.0,8.2074,9.3429,22.523,114.875,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521605,0,854,4849.0,0-30%,,2,Cold,"MI, Saginaw",G2601450,,5 to 9 Unit,2,Natural Gas,70F,No,0F,,Shared Cooling,100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,<10000,1,100%,89%,Occupied,Natural Gas Standard,Natural Gas,7.55,0.0,24.68,0,30,0.0,310.36226331238333,0.0,0.0,0.0,4230.187826865856,0.0,0.0,0.0,0.0,12249.49151998837,0.0,3029.475652370261,15278.967172358633,0.0,0.0,0.0,0.0,19509.154999224487,2753.0,34494.0,4303.0,3.3161,3.4669,5.769,26.381,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521610,0,872,54023.0,100-120%,,1,Cold,"MI, Warren",G2600990,,Single-Family Attached,2,Natural Gas,68F,No,0F,,"Room AC, EER 10.7",40% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,1,50%,104%,Occupied,Natural Gas Standard,Natural Gas,5.0,0.0,30.92,0,30,0.0,267.28081599706667,0.0,0.0,0.0,3575.173985030938,0.0,0.0,0.0,0.0,12206.117001602885,0.0,2274.8176466767886,14756.12838317139,0.0,0.0,0.0,0.0,18331.302368202327,2088.0,39436.0,2202.0,8.1356,6.0011,4.545,38.818,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521637,0,3310,110733.0,150%+,,4,Cold,Not in a census Place,G2601370,,Single-Family Detached,2,Propane,70F,Yes,3F,Night -3h,"AC, SEER 10",60% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,100000-119999,4,200%,85%,Occupied,Propane Standard,Propane,11.48,0.0,91.6,0,40,0.0,1045.6775783744888,0.0,0.0,0.0,14411.183733578684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41231.5827203896,0.0,13354.076383467478,54585.65910385708,68996.84283743576,2531.0,115906.0,30491.0,9.7015,11.4256,8.391,79.324,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521688,0,1698,42184.0,80-100%,,3,Cold,"MI, Dearborn Heights",G2601630,,Single-Family Detached,2,Natural Gas,68F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,40000-44999,1,100%,85%,Occupied,Natural Gas Standard,Natural Gas,57.22,0.0,134.32,0,40,0.0,1810.0069293836443,0.0,0.0,0.0,10164.876997853356,0.0,0.0,0.0,0.0,71540.40665546048,0.0,3010.426032809067,75230.46449999893,0.0,0.0,0.0,0.0,85395.34149785228,17362.0,201444.0,4138.0,11.159,7.828699999999999,40.634,122.818,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521726,0,623,37492.0,60-80%,,2,Cold,"MI, Wyoming",G2600810,,5 to 9 Unit,2,Electricity,70F,Yes,3F,Night -5h,"AC, SEER 15",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,35000-39999,2,200%,89%,Occupied,Electric Standard,Electricity,6.41,0.0,16.16,0,30,4307.26551832115,102.57487456027778,0.0,0.0,4455.559479828295,14698.39338234746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14698.39338234746,9557.0,15046.0,14071.0,11.588299999999998,16.3734,5.816,20.102,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521734,0,1228,22223.0,30-60%,,1,Cold,Not in a census Place,G2601430,,Mobile Home,1,Propane,65F,No,0F,,"Room AC, EER 10.7",100% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,20000-24999,1,100%,94%,Occupied,Propane Standard,Propane,9.88,0.0,36.5,0,30,0.0,417.3332039252445,0.0,0.0,0.0,4422.7355199690055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18705.261053742084,0.0,3074.6085971767834,21779.576579848694,26202.3120998177,6349.0,60459.0,4053.0,5.3007,5.9888,8.096,40.463,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521741,0,2648,129243.0,150%+,,3,Cold,"MI, Grand Rapids",G2600810,,3 or 4 Unit,4,Natural Gas,78F,No,0F,,"Room AC, EER 12.0",60% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Natural Gas Shared Heating,,,,120000-139999,3,100%,96%,Occupied,Natural Gas Standard,Natural Gas,10.68,0.0,39.77,0,40,0.0,220.3894447695111,0.0,0.0,0.0,4889.890805823527,0.0,0.0,0.0,0.0,31516.569815250605,0.0,5091.523702102017,38494.29892498105,0.0,0.0,0.0,0.0,43384.18973080457,7026.0,83686.0,9904.0,2.0553000000000003,2.0172,9.277,45.905,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521783,0,1228,64407.0,120-150%,,3,Cold,In another census Place,G2600270,,Single-Family Detached,1,Propane,65F,Yes,6F,Night -2h,"Room AC, EER 12.0",40% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 68% AFUE",Non-Ducted Heating,Propane Fuel Wall/Floor Furnace,,,,60000-69999,1,50%,85%,Occupied,Propane Premium,Propane,6.07,0.0,51.78,0,40,0.0,0.0,0.0,0.0,0.0,3095.123572088839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25553.4527504564,0.0,1483.818828281961,27037.27157873836,30132.3951508272,12752.0,59068.0,1597.0,2.2476,1.906,8.845,51.454,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521820,0,3310,280058.0,150%+,,5,Cold,Not in a census Place,G2600930,,Single-Family Detached,2,Natural Gas,75F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,2,50%,85%,Occupied,Natural Gas Standard,Natural Gas,28.76,0.0,63.68,0,50,0.0,830.5634128680778,0.0,0.0,0.0,7930.503158860333,0.0,0.0,0.0,0.0,37739.3478482174,0.0,3103.915704194005,41494.17439926391,0.0,0.0,0.0,0.0,49424.67755812424,34349.0,121647.0,4412.0,5.709899999999999,4.3202,29.003,65.997,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521835,0,854,0.0,Not Available,,2,Cold,"MI, Detroit",G2601630,,2 Unit,2,Natural Gas,55F,Yes,12F,Night -3h,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,100%,96%,Vacant,Natural Gas Standard,Natural Gas,3.18,0.0,26.9,0,30,0.0,189.9100534716,0.0,0.0,0.0,811.220722236711,0.0,0.0,0.0,0.0,7497.637188215961,0.0,1694.8299988059612,9192.17411595175,0.0,0.0,0.0,0.0,10003.39483818846,1510.0,20942.0,0.0,0.3561999999999999,0.2852,2.382,27.418,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521841,0,5587,89096.0,150%+,,4,Cold,Not in a census Place,G2601150,,Single-Family Detached,2,Natural Gas,67F,Yes,6F,Night -3h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,2,200%,85%,Occupied,Natural Gas Premium,Natural Gas,41.17,0.0,105.14,0,40,0.0,862.8012305870222,0.0,0.0,0.0,18978.98943328294,0.0,0.0,0.0,0.0,39240.750940709695,0.0,6395.103822228061,46612.074497681424,0.0,0.0,0.0,0.0,65591.06393096436,62051.0,126077.0,14758.0,13.241700000000002,10.4406,40.283,109.639,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521847,0,1228,128932.0,150%+,,3,Cold,In another census Place,G2601630,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"Room AC, EER 10.7",40% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,120000-139999,2,100%,85%,Occupied,Natural Gas Tankless,Natural Gas,7.36,0.0,59.66,0,0,0.0,886.2469162008,0.0,0.0,0.0,6227.46717008955,0.0,0.0,0.0,0.0,35024.6305252121,0.0,2999.289332142522,38498.9880621038,0.0,0.0,0.0,0.0,44726.45523219335,6033.0,98625.0,7717.0,2.9809,2.6445,5.775,58.562,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521850,0,1698,54667.0,60-80%,,3,Cold,"MI, Detroit",G2601630,,Single-Family Detached,2,Natural Gas,70F,No,0F,,"AC, SEER 15",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,5,200%,85%,Occupied,Natural Gas Standard,Natural Gas,15.82,0.0,65.75,0,40,0.0,823.5297071839444,0.0,0.0,0.0,10045.890143363433,0.0,0.0,0.0,0.0,32548.76612439717,0.0,14631.573178348192,50738.51516570632,0.0,0.0,0.0,0.0,60784.40530906975,29230.0,91638.0,34525.0,2.3676,2.2555,17.091,62.244,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521882,0,854,42184.0,60-80%,,1,Cold,Not in a census Place,G2601610,,20 to 49 Unit,3,Natural Gas,75F,Yes,3F,Night +5h,"Room AC, EER 10.7",20% Conditioned,Room AC,Shared Heating,Ducted Heating,Natural Gas Shared Heating,,,,40000-44999,1,200%,89%,Occupied,Electric Standard,Electricity,1.1,0.0,10.19,0,30,0.0,126.8997733845722,0.0,0.0,2589.869047111928,7248.2337074994,0.0,0.0,0.0,0.0,4561.065065090294,0.0,0.0,5807.789397602928,0.0,0.0,0.0,0.0,13056.02310510233,1009.0,12244.0,7851.0,3.3934,5.1726,2.313,18.442,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
521966,0,1228,89096.0,150%+,,2,Cold,"MI, Dearborn",G2601630,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night +3h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,2,50%,85%,Occupied,Natural Gas Standard,Natural Gas,18.76,0.0,58.44,0,30,0.0,770.1907724126,0.0,0.0,0.0,4444.129708091577,0.0,0.0,0.0,0.0,30449.204977683374,0.0,3154.030857193456,34978.61836719507,0.0,0.0,0.0,0.0,39422.74807528665,12161.0,85655.0,4208.0,2.488,1.55,16.097,57.706,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522078,0,1682,280058.0,150%+,,2,Cold,"MI, Grand Rapids",G2600810,,50 or more Unit,3,Natural Gas,75F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,Shared Heating,Ducted Heating,Natural Gas Shared Heating,,,,200000+,2,100%,89%,Occupied,Electric Standard,Electricity,5.04,0.0,8.69,0,30,0.0,180.23870815591667,0.0,0.0,2500.775441779572,8759.015074237206,0.0,0.0,0.0,0.0,5607.914927745473,0.0,0.0,6388.949329754445,0.0,0.0,0.0,0.0,15147.964403991651,4185.0,15271.0,7494.0,9.1435,10.1427,4.346,16.245,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522093,0,3310,149501.0,150%+,,4,Cold,"MI, Detroit",G2601630,,Single-Family Detached,2,Natural Gas,72F,Yes,3F,Night +5h,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,140000-159999,5,200%,85%,Occupied,Natural Gas Standard,Natural Gas,27.3,0.0,120.37,0,40,0.0,1822.6089854010504,0.0,0.0,0.0,17366.805476265545,0.0,0.0,0.0,0.0,72044.78196722687,0.0,14504.08726282328,86548.86923005016,0.0,0.0,0.0,0.0,103915.67470631572,27815.0,202749.0,34444.0,14.0438,13.9114,25.09,122.591,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522107,0,3310,129299.0,150%+,,4,Cold,Not in a census Place,G2601270,,Single-Family Detached,2,Natural Gas,68F,Yes,6F,Night -4h,"Room AC, EER 9.8",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 68% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,,,120000-139999,4,100%,85%,Occupied,Natural Gas Tankless,Natural Gas,4.51,0.0,95.74,0,0,0.0,0.0,0.0,0.0,0.0,5332.135050713411,0.0,0.0,0.0,0.0,71746.43561779155,0.0,5761.191097445545,79358.95666551503,0.0,0.0,0.0,0.0,84691.09171622843,2634.0,165844.0,14824.0,1.5423,1.7871,4.247,96.392,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522218,0,1228,27621.0,30-60%,,3,Cold,"MI, Detroit",G2601630,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night -2h,,,,"Fuel Boiler, 76% AFUE",Non-Ducted Heating,Natural Gas Fuel Boiler,,,,25000-29999,2,100%,85%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,43.19,0,40,0.0,135.6919054897389,0.0,0.0,0.0,3009.54681959855,0.0,0.0,0.0,0.0,28197.246874480014,0.0,4546.704582651855,34463.10635476213,0.0,0.0,0.0,0.0,37472.65317436068,0.0,72348.0,8313.0,1.5815,1.5468,0.0,47.916,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522228,0,1698,92315.0,150%+,,3,Cold,In another census Place,G2601550,,Single-Family Detached,1,Natural Gas,65F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,3,50%,85%,Occupied,Natural Gas Standard,Natural Gas,15.08,0.0,60.02,0,40,0.0,691.3546545362722,0.0,0.0,0.0,5066.6126611373775,0.0,0.0,0.0,0.0,27047.82213726456,0.0,3655.182387187956,31959.10713121066,0.0,0.0,0.0,0.0,37025.71979234804,26183.0,76186.0,5589.0,1.7744000000000002,1.2762,13.443,49.425,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522278,0,623,16639.0,30-60%,,1,Cold,Not in a census Place,G2601250,,5 to 9 Unit,2,Natural Gas,70F,Yes,3F,Night -4h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,15000-19999,1,50%,89%,Occupied,Natural Gas Standard,Natural Gas,10.09,0.0,7.97,0,30,0.0,7.91291889465,0.0,0.0,0.0,4015.3667324296166,0.0,0.0,0.0,0.0,2447.7295780784,0.0,2347.792343149672,4795.2288501579,0.0,0.0,0.0,0.0,8810.595582587517,10228.0,6691.0,2099.0,3.2306,2.9045,8.262,8.181,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522284,0,5587,280058.0,150%+,,4,Cold,"MI, Livonia",G2601630,,Single-Family Detached,2,Natural Gas,68F,Yes,6F,Night -2h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,2,100%,85%,Occupied,Natural Gas Standard,Natural Gas,36.48,0.0,74.92,0,40,0.0,932.2590742178388,0.0,0.0,0.0,10373.250528745806,0.0,0.0,0.0,0.0,43938.09405343008,0.0,4439.440570968822,48861.68803232341,0.0,0.0,0.0,0.0,59234.93856106921,34457.0,122722.0,7688.0,8.4811,5.4402,30.19,77.613,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522311,0,1698,41258.0,60-80%,,3,Cold,Not in a census Place,G2600550,,Single-Family Detached,1,Natural Gas,72F,No,0F,,"AC, SEER 10",60% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,40000-44999,3,50%,85%,Occupied,Natural Gas Standard,Natural Gas,6.56,0.0,42.4,0,40,0.0,423.4876963988612,0.0,0.0,0.0,4978.691340085711,0.0,0.0,0.0,0.0,19324.52022501599,0.0,3988.1111229036,24070.220064314784,0.0,0.0,0.0,0.0,29048.911404400496,11580.0,62432.0,6232.0,4.9514,5.0378,10.527,45.478,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522321,0,625,4849.0,0-30%,,2,Cold,"MI, Flint",G2600490,,Single-Family Attached,1,Natural Gas,75F,No,0F,,"Room AC, EER 9.8",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 68% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,,,<10000,1,100%,104%,Occupied,Natural Gas Standard,Natural Gas,2.71,0.0,33.0,0,30,0.0,0.0,0.0,0.0,0.0,3689.764773468278,0.0,0.0,0.0,0.0,21737.374345743898,0.0,3111.242480948311,25543.195263000373,0.0,0.0,0.0,0.0,29232.96003646865,2257.0,50433.0,4221.0,1.7546,1.8195,3.973,31.12,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522326,0,322,47457.0,60-80%,,2,Cold,In another census Place,G2600650,,20 to 49 Unit,3,Electricity,72F,No,0F,,Shared Cooling,100% Conditioned,Central AC,Shared Heating,Ducted Heating,Electricity Shared Heating,,,,45000-49999,4,100%,89%,Occupied,Electric Standard,Electricity,8.88,0.0,6.35,0,30,1096.6719445844556,114.59078843733889,0.0,0.0,3748.378987502722,11017.127669914178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11017.127669914178,10811.0,3859.0,11690.0,9.1071,10.6184,7.323,15.286,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522332,0,854,128932.0,150%+,,2,Cold,Not in a census Place,G2601610,,10 to 19 Unit,3,Electricity,78F,No,0F,,"Room AC, EER 10.7",60% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,120000-139999,2,100%,89%,Occupied,Electric Tankless,Electricity,8.56,0.0,33.47,0,0,15115.433515202534,156.49995147196668,0.0,0.0,2362.7389677284555,21555.377211166942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0344020089723,0.0,0.0,0.0,0.0,22336.411613175915,3822.0,50120.0,7340.0,9.6269,18.8619,7.0,37.731,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522346,0,881,89096.0,150%+,,1,Cold,Not in a census Place,G2601210,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night +2h,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,2,200%,85%,Occupied,Natural Gas Standard,Natural Gas,23.26,0.0,54.35,0,30,0.0,569.4370893446278,0.0,0.0,0.0,9812.312500436172,0.0,0.0,0.0,0.0,22513.42653955994,0.0,7654.4302107581,32229.904800049797,0.0,0.0,0.0,0.0,42042.217300485965,20578.0,63336.0,15607.0,4.0586,2.6699,21.642,45.874,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
522372,0,2179,92315.0,150%+,,4,Cold,Not in a census Place,G2601510,,Single-Family Detached,2,Propane,70F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,80000-99999,3,200%,85%,Occupied,Propane Premium,Propane,21.79,0.0,99.59,0,40,0.0,1175.214991390611,0.0,0.0,0.0,10098.936007064607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53604.1640898503,0.0,9219.136654407595,65384.74189756312,75483.67790462772,3330.0,173190.0,22701.0,4.0659,4.283,16.917,102.455,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
