bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
27289,0,623,280058.0,150%+,,1,Cold,In another census Place,G5000070,,3 or 4 Unit,3,Natural Gas,70F,No,0F,,"Room AC, EER 10.7",40% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,,,200000+,2,100%,121%,Occupied,Electric Standard,Electricity,5.21,0.0,27.85,0,30,0.0,0.0,0.0,0.0,2360.101328096906,6572.118748612083,0.0,0.0,0.0,0.0,20306.601381163106,0.0,0.0,21087.635783172074,0.0,0.0,0.0,0.0,27659.75453178416,3705.0,41573.0,6812.0,6.0956,6.861800000000001,6.524,32.403,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
30119,0,2678,87842.0,120-150%,,3,Cold,In another census Place,G5000070,,Single-Family Detached,2,Natural Gas,68F,Yes,3F,Night +2h,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,1,50%,99%,Occupied,Natural Gas Premium,Natural Gas,8.02,0.0,150.86,0,40,0.0,1341.6793592484337,0.0,0.0,0.0,7841.702624598151,0.0,0.0,0.0,0.0,61741.28235318205,0.0,1673.4358106833888,63958.36499903492,0.0,0.0,0.0,0.0,71800.06762363308,5445.0,199256.0,2407.0,8.2574,8.7044,9.012,129.491,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
31065,0,5587,128932.0,150%+,,3,Cold,Not in a census Place,G5000030,,Single-Family Detached,1,Fuel Oil,72F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,120000-139999,2,50%,99%,Occupied,Fuel Oil Standard,Fuel Oil,0.0,0.0,127.48,0,40,0.0,1944.819621662867,0.0,0.0,0.0,7233.873225060961,76483.050253915,0.0,2763.074049583712,79245.83123242855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.9108468525055,87130.61530434202,0.0,215395.0,4271.0,3.4414,4.2795,0.0,120.924,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
31908,0,854,108692.0,150%+,,2,Cold,Not in a census Place,G5000210,,3 or 4 Unit,1,Fuel Oil,72F,No,0F,,"Room AC, EER 10.7",60% Conditioned,Room AC,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,,,100000-119999,2,100%,121%,Occupied,Fuel Oil Standard,Fuel Oil,3.93,0.0,22.33,0,30,0.0,247.0589121551833,0.0,0.0,0.0,3872.0549791154,13146.875136855717,0.0,4071.6363779026833,17218.5115147584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21090.5664938738,3941.0,35605.0,7041.0,3.4341,3.2047,3.973,20.996,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
37414,0,1228,109096.0,150%+,,2,Cold,Not in a census Place,G5000230,,Single-Family Detached,1,Other Fuel,70F,Yes,3F,Night -4h,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,100000-119999,3,50%,99%,Occupied,Propane Standard,Propane,1.38,0.0,18.56,0,30,0.0,0.0,0.0,0.0,0.0,4818.96760684185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4218.171912988794,4218.171912988794,9037.139519830644,2442.0,25529.0,6934.0,4.098199999999999,4.5596000000000005,2.231,18.832,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
40854,0,1228,92315.0,120-150%,,3,Cold,Not in a census Place,G5000230,,Single-Family Detached,1,Fuel Oil,70F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,80000-99999,3,200%,99%,Occupied,Fuel Oil Standard,Fuel Oil,0.0,0.0,73.56,0,40,0.0,912.0371703759556,0.0,0.0,0.0,10479.928398288495,35458.961851207336,0.0,10290.897558027413,45749.85940923475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56229.78780752325,0.0,99896.0,24149.0,12.4078,12.6286,0.0,69.045,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
40912,0,1207,89096.0,120-150%,,1,Cold,Not in a census Place,G5000010,,Single-Family Attached,1,Natural Gas,67F,No,0F,,,,,"Fuel Boiler, 76% AFUE",Non-Ducted Heating,Natural Gas Fuel Boiler,,,,80000-99999,2,50%,84%,Occupied,Fuel Oil Standard,Fuel Oil,0.0,0.0,44.67,0,30,0.0,119.27992556009444,0.0,0.0,0.0,3002.2200428442443,0.0,0.0,2826.084329670739,2826.084329670739,26044.346792994875,0.0,0.0,26044.346792994875,0.0,0.0,0.0,0.0,31872.65116550986,0.0,65710.0,4239.0,4.3329,4.562399999999999,0.0,48.971,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
44048,0,2179,92315.0,120-150%,,4,Cold,Not in a census Place,G5000250,,Single-Family Detached,2,Fuel Oil,67F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,80000-99999,3,50%,99%,Occupied,Fuel Oil Standard,Fuel Oil,0.0,0.0,133.18,0,40,0.0,1555.9143115443278,0.0,0.0,0.0,5225.750252240894,61738.64471355051,0.0,3705.8836823277497,65444.52839587826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.8817874653666,71428.16043558452,0.0,173809.0,6627.0,5.5747,6.162100000000001,0.0,110.277,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
45104,0,3310,273335.0,150%+,,5,Cold,Not in a census Place,G5000070,,Single-Family Detached,2,Propane,70F,Yes,3F,Day +5h,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,200000+,5,100%,99%,Occupied,Propane Tankless,Propane,0.0,0.0,140.28,0,0,0.0,1367.469613423589,0.0,0.0,0.0,9966.46788334676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62918.84191313404,0.0,7139.504340465506,72191.31750231299,82157.78538565975,0.0,203068.0,18370.0,2.9237,3.3857,0.0,140.277,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
46432,0,2152,168960.0,150%+,,4,Cold,In another census Place,G5000110,,Single-Family Attached,2,Natural Gas,72F,Yes,3F,Night +4h,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,160000-179999,4,200%,84%,Occupied,Electric Premium,Electricity,9.6,0.0,28.97,0,50,0.0,323.84353254030555,0.0,0.0,6938.750657397532,14983.844604695209,0.0,0.0,0.0,0.0,12923.554981384485,0.0,0.0,14067.997510407013,0.0,0.0,0.0,0.0,29051.84211510222,12645.0,36319.0,23036.0,10.0755,10.3828,8.364,31.648,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
48138,0,5587,270137.0,150%+,,5,Cold,Not in a census Place,G5000150,,Single-Family Detached,1,Propane,72F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,200000+,4,50%,99%,Occupied,Propane Premium,Propane,4.47,0.0,163.81,0,50,0.0,2526.8587670249,0.0,0.0,0.0,11040.866426598128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98269.66053944784,0.0,3805.820917256478,102691.80991727648,113732.67634387464,2648.0,276851.0,7990.0,4.0191,4.706300000000001,4.947,131.223,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
49640,0,1698,280058.0,150%+,,4,Cold,Not in a census Place,G5000190,,Single-Family Detached,1,Fuel Oil,72F,No,0F,,"Room AC, EER 10.7",<10% Conditioned,Room AC,"Fuel Boiler, 90% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,,,200000+,2,200%,99%,Occupied,FIXME Fuel Oil Indirect,Fuel Oil,1.65,0.0,70.28,0,40,0.0,268.74617134792777,0.0,0.0,0.0,11172.162266035284,40115.2750141036,0.0,7433.747694918416,47549.02270902202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58721.1849750573,1390.0,120200.0,16753.0,13.7137,12.8818,2.437,69.539,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
52196,0,2678,107345.0,150%+,,3,Cold,Not in a census Place,G5000250,,Single-Family Detached,2,Other Fuel,68F,Yes,3F,Night -2h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,100000-119999,1,100%,99%,Occupied,Other Fuel,Other Fuel,15.18,0.0,53.51,0,40,0.0,0.0,0.0,0.0,0.0,6363.452146649462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.2413794668333,0.0,0.0,0.0,679.6318117293833,7667.325337845678,7792.0,87259.0,4269.0,9.115,6.6709,16.247,64.45,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
54880,0,2179,109096.0,150%+,,3,Cold,Not in a census Place,G5000210,,Single-Family Detached,2,Fuel Oil,72F,No,0F,,"Room AC, EER 10.7",40% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,100000-119999,3,100%,99%,Occupied,Electric Premium,Electricity,9.14,0.0,144.31,0,50,0.0,2024.241881679539,0.0,0.0,3638.184265117967,14229.186599001734,79598.68880091589,0.0,0.0,79598.68880091589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93827.87539991764,9177.0,224183.0,11771.0,8.8293,10.7301,12.075,131.177,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
55434,0,322,109096.0,150%+,,1,Cold,In another census Place,G5000210,,2 Unit,2,Fuel Oil,70F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Fuel Oil Shared Heating,,,,100000-119999,3,100%,121%,Occupied,Electric Standard,Electricity,1.9,0.0,23.13,0,30,0.0,133.0542658581889,0.0,0.0,3141.7218722462226,6895.6692100822165,11418.341964979949,0.0,0.0,11418.341964979949,0.0,0.0,0.0,867.1972966396056,0.0,0.0,0.0,0.0,19181.20847170177,2390.0,29608.0,9460.0,3.6124,3.9213,2.334,24.752,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
55739,0,1698,128932.0,150%+,,3,Cold,In another census Place,G5000070,,Single-Family Detached,1,Natural Gas,67F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 68% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,,,120000-139999,2,100%,99%,Occupied,Natural Gas Standard,Natural Gas,2.89,0.0,37.53,0,40,0.0,0.0,0.0,0.0,0.0,5226.629465451411,0.0,0.0,0.0,0.0,23792.38868979152,0.0,4573.6671211077,28366.05581089921,0.0,0.0,0.0,0.0,33592.685276350625,2678.0,55201.0,8125.999999999999,5.538,5.5759,3.842,39.723,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
58944,0,3310,109096.0,120-150%,,5,Cold,Not in a census Place,G5000090,,Single-Family Detached,2,Propane,72F,No,0F,,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Propane Fuel Wall/Floor Furnace,,,,100000-119999,5,100%,99%,Occupied,Propane Tankless,Propane,0.0,0.0,118.8,0,0,0.0,0.0,0.0,0.0,0.0,13188.491228820172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120303.622808206,0.0,7416.163430708083,127719.7862389141,140908.27746773427,0.0,246269.0,19082.0,5.9468000000000005,6.6209,0.0,119.978,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
58955,0,3310,110733.0,120-150%,,3,Cold,Not in a census Place,G5000070,,Single-Family Detached,1,Fuel Oil,67F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,100000-119999,4,200%,99%,Occupied,Electric Tankless,Electricity,4.19,0.0,144.48,0,0,0.0,1250.8273274950443,0.0,0.0,9559.978309017888,20589.70803494947,49905.90025534704,0.0,0.0,49905.90025534704,0.0,0.0,0.0,1205.6943826885222,0.0,0.0,0.0,1297.1325565822556,72998.43522956729,1907.0,140479.0,29698.0,19.6643,18.329,4.573,113.794,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
62499,0,1698,87842.0,120-150%,,4,Cold,"VT, Burlington",G5000070,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,1,200%,99%,Occupied,Natural Gas Standard,Natural Gas,4.26,0.0,82.63,0,40,0.0,1221.8132915479944,0.0,0.0,0.0,11326.610720016046,0.0,0.0,0.0,0.0,51329.932585313865,0.0,4488.383439687583,56633.93281329074,0.0,0.0,0.0,0.0,67960.54353330679,4494.0,137272.0,8038.0,14.6081,15.5505,9.885,93.319,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
62617,0,3310,280058.0,150%+,,4,Cold,Not in a census Place,G5000070,,Single-Family Detached,1,Other Fuel,70F,No,0F,,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,200000+,2,200%,99%,Occupied,Fuel Oil Standard,Fuel Oil,0.0,0.0,87.34,0,40,0.0,0.0,0.0,0.0,0.0,8907.895177884695,0.0,0.0,7536.322569478694,7536.322569478694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16444.21774736339,0.0,138668.0,16506.0,9.0926,9.0849,0.0,76.632,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
63111,0,1228,128932.0,150%+,,3,Cold,In another census Place,G5000250,,Single-Family Detached,1,Fuel Oil,68F,Yes,6F,Night,"Room AC, EER 12.0",40% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,120000-139999,2,50%,99%,Occupied,Fuel Oil Standard,Fuel Oil,3.14,0.0,34.41,0,40,0.0,473.8959204684833,0.0,0.0,0.0,3556.1243654697446,18818.093415758387,0.0,2862.132071301922,21680.22548706031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25236.349852530053,5362.0,52835.0,4167.0,6.0133,5.8051,7.003,37.777,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
63376,0,1138,110733.0,120-150%,,2,Cold,Not in a census Place,G5000070,,3 or 4 Unit,2,Natural Gas,65F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,4,50%,121%,Occupied,Natural Gas Standard,Natural Gas,10.58,0.0,21.67,0,30,0.0,183.7555609979833,0.0,0.0,0.0,5302.241801555844,0.0,0.0,0.0,0.0,8957.4241887438,0.0,3822.819039326466,14047.189464424782,0.0,0.0,0.0,0.0,19349.431265980627,6521.0,25077.0,6122.0,3.4171,2.7496,8.623,23.053,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
64436,0,854,87842.0,150%+,,2,Cold,In another census Place,G5000270,,3 or 4 Unit,3,Fuel Oil,72F,No,0F,,,,,Shared Heating,Ducted Heating,Fuel Oil Shared Heating,,,,80000-99999,1,200%,121%,Occupied,Electric Standard,Electricity,0.0,0.0,44.72,0,30,0.0,172.61886033143887,0.0,0.0,2778.313745232667,7638.897444038973,28363.418171267665,0.0,0.0,28363.418171267665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36002.31561530664,0.0,73673.0,8500.0,6.6492,6.9141,0.0,49.195,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,High
