Source_File,State,Matched_Buildings,Tolerance
com_13676.parquet,VT,"[325671, 326045]",25.0
com_13680.parquet,VT,"[325714, 325769, 325961]",15.0
com_13682.parquet,VT,"[325545, 325576, 325663, 325878, 325940, 325978]",25.0
com_13683.parquet,VT,"[325542, 325637, 325823, 325863]",20.0
com_13685.parquet,VT,[325905],10.0
com_13686.parquet,VT,[],
com_13687.parquet,VT,[325871],35.0
com_13689.parquet,VT,[325521],20.0
com_13694.parquet,VT,[325923],15.0
com_13697.parquet,VT,[325787],25.0
com_13705.parquet,VT,[325725],15.0
com_13712.parquet,VT,"[325696, 325842, 325873, 325962]",20.0
com_13714.parquet,VT,"[325559, 326053]",20.0
com_13718.parquet,VT,[325928],30.0
com_13719.parquet,VT,[325663],15.0
com_13720.parquet,VT,[325871],40.0
com_13723.parquet,VT,"[325532, 325566]",15.0
com_13730.parquet,VT,[325730],15.0
com_13732.parquet,VT,"[325593, 325594, 325711, 325937]",20.0
com_13734.parquet,VT,"[325817, 325842]",20.0
com_13736.parquet,VT,"[325846, 325916]",15.0
com_13738.parquet,VT,"[325890, 325937]",15.0
com_13740.parquet,VT,[325957],15.0
com_13747.parquet,VT,"[325817, 325935]",20.0
com_13750.parquet,VT,[325811],25.0
com_13755.parquet,VT,[325785],10.0
com_13759.parquet,VT,[325905],10.0
com_13760.parquet,VT,[326015],10.0
com_13766.parquet,VT,"[325563, 325600]",15.0
com_13769.parquet,VT,"[325989, 326050]",45.0
com_13777.parquet,VT,[325542],15.0
com_13779.parquet,VT,"[325684, 325738, 325981]",30.0
com_13781.parquet,VT,[325525],10.0
com_13786.parquet,VT,[325935],15.0
com_13787.parquet,VT,"[325683, 325896, 325917]",35.0
com_13788.parquet,VT,"[325549, 325594, 325721, 325964]",20.0
com_13791.parquet,VT,[325939],20.0
com_13793.parquet,VT,"[325573, 326016]",15.0
com_13795.parquet,VT,"[325559, 326053]",25.0
com_13797.parquet,VT,"[325611, 325846, 325989]",30.0
com_13800.parquet,VT,"[325750, 325805, 325871]",30.0
com_13801.parquet,VT,[325937],15.0
com_13802.parquet,VT,"[326003, 326012]",20.0
com_13804.parquet,VT,"[325620, 325685, 325871, 325907]",30.0
com_13807.parquet,VT,[],
com_13809.parquet,VT,"[325671, 325925, 326045]",25.0
com_13810.parquet,VT,[325939],30.0
com_13811.parquet,VT,"[325556, 325663, 325728, 325752, 326006]",20.0
com_13815.parquet,VT,[325863],20.0
com_13824.parquet,VT,[325935],20.0
com_13828.parquet,VT,[325834],50.0
com_13831.parquet,VT,[325608],15.0
com_13833.parquet,VT,[325519],30.0
com_13837.parquet,VT,"[325842, 325962]",20.0
com_13842.parquet,VT,"[325557, 325806, 325895]",30.0
com_13847.parquet,VT,"[325725, 325989, 326050]",30.0
com_13849.parquet,VT,"[325785, 326014]",10.0
com_13852.parquet,VT,[325691],15.0
com_13853.parquet,VT,"[325607, 325891, 325958, 326018]",45.0
com_13854.parquet,VT,[325720],30.0
com_13858.parquet,VT,"[325630, 325888, 326001]",20.0
com_13860.parquet,VT,"[325620, 325685]",30.0
com_13868.parquet,VT,[325788],40.0
com_13875.parquet,VT,[325885],15.0
com_13880.parquet,VT,[326001],30.0
com_13882.parquet,VT,"[325688, 325692, 325759, 325984, 326005]",20.0
com_13884.parquet,VT,[325788],30.0
com_13886.parquet,VT,[325750],25.0
com_13887.parquet,VT,[326000],30.0
com_13891.parquet,VT,[325521],30.0
com_13893.parquet,VT,[325939],40.0
com_13894.parquet,VT,"[325905, 325941, 326015]",10.0
com_13898.parquet,VT,[325716],25.0
com_13899.parquet,VT,"[325693, 325721, 325891, 326018]",30.0
com_13904.parquet,VT,"[325617, 325713, 326040]",35.0
com_13905.parquet,VT,"[325549, 325594, 325721]",20.0
com_13910.parquet,VT,"[325557, 325806]",35.0
com_13922.parquet,VT,"[325688, 325905, 325984]",15.0
com_13925.parquet,VT,[325895],30.0
com_13932.parquet,VT,"[325525, 325681]",10.0
com_13939.parquet,VT,[325695],15.0
com_13940.parquet,VT,[326045],20.0
com_13941.parquet,VT,"[325727, 325823, 325915]",30.0
com_13948.parquet,VT,"[325573, 325657, 325696, 325960, 325962, 326016]",25.0
com_13949.parquet,VT,[325542],15.0
com_13956.parquet,VT,"[325630, 326001]",20.0
com_13957.parquet,VT,[325939],20.0
com_13960.parquet,VT,[325964],20.0
com_13962.parquet,VT,"[325653, 325669, 325912]",30.0
com_13964.parquet,VT,[325939],20.0
com_13965.parquet,VT,[325577],15.0
com_13968.parquet,VT,[325704],15.0
com_13969.parquet,VT,[325984],10.0
com_13973.parquet,VT,"[325778, 325796]",45.0
com_13977.parquet,VT,[326045],25.0
com_13978.parquet,VT,"[325671, 325925, 326020]",40.0
com_13979.parquet,VT,[325671],35.0
com_13980.parquet,VT,[325663],15.0
com_13983.parquet,VT,"[325684, 325738, 325851]",25.0
com_13989.parquet,VT,"[325785, 325905, 325967, 325984, 326014]",15.0
