bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
185244,0,1228,12655.0,0-30%,,3,Cold,Not in a census Place,G5000170,,Single-Family Detached,1,Other Fuel,70F,Yes,3F,Night +5h,"Room AC, EER 8.5",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,10000-14999,2,100%,99%,Occupied,Propane Standard,Propane,2.25,0.0,56.95,0,40,0.0,0.0,0.0,0.0,0.0,4433.87222063555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.15867042265,4650.15867042265,9084.0308910582,560.0,92463.0,8492.0,4.6428,5.1534,2.001,56.171,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
187347,0,2179,4849.0,0-30%,,3,Cold,Not in a census Place,G5000150,,Single-Family Detached,1,Other Fuel,68F,No,0F,,,,,"Fuel Boiler, 76% AFUE",Non-Ducted Heating,Other Fuel Fuel Boiler,,,,<10000,1,50%,99%,Occupied,Propane Standard,Propane,0.0,0.0,70.78,0,40,0.0,138.91568726163334,0.0,0.0,0.0,4968.726923699855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.6256926590167,2295.6256926590167,7264.352616358872,0.0,121169.0,2252.0,7.3278,7.320699999999999,0.0,78.585,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
188141,0,1698,4849.0,0-30%,,2,Cold,Not in a census Place,G5000250,,Single-Family Detached,2,Fuel Oil,70F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,<10000,1,50%,99%,Occupied,Electric Premium,Electricity,0.0,0.0,70.99,0,30,0.0,1066.7786954268888,0.0,0.0,819.1336411313611,4682.689559211766,42360.492482693,0.0,0.0,42360.492482693,0.0,0.0,0.0,397.11130008336113,0.0,0.0,0.0,0.0,47440.29334198813,0.0,119265.0,2180.0,9.0797,10.1486,0.0,76.707,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
188359,0,1138,22223.0,30-60%,,2,Cold,Not in a census Place,G5000070,,3 or 4 Unit,2,Natural Gas,70F,No,0F,,,,,Shared Heating,Non-Ducted Heating,Natural Gas Shared Heating,,,,20000-24999,1,100%,121%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,32.89,0,30,0.0,159.4306621736889,0.0,0.0,0.0,4383.170925495755,0.0,0.0,0.0,0.0,19245.977178209832,0.0,2901.110523634828,22146.79463077449,0.0,0.0,0.0,0.0,26529.965556270246,0.0,50201.0,4061.0,2.2657,2.7557,0.0,36.661,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
189462,0,2179,37492.0,60-80%,,4,Cold,In another census Place,G5000050,,Single-Family Detached,2,Other Fuel,70F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,35000-39999,2,50%,99%,Occupied,Electric Standard,Electricity,3.03,0.0,43.19,0,50,0.0,0.0,0.0,0.0,1813.230711155539,7078.838628939856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.9108468525055,7729.749475792361,2754.0,61291.0,4834.0,6.684,6.797899999999999,3.712,43.39,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
189539,0,6348,4219.0,0-30%,,4,Cold,Not in a census Place,G5000070,,10 to 19 Unit,3,Electricity,65F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,<10000,4,100%,94%,Occupied,Electric Standard,Electricity,7.51,0.0,77.64,0,50,31079.307778553648,140.0879715423222,0.0,0.0,3872.641121255745,46784.10721587252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46784.10721587252,7424.0,103681.0,12097.0,6.7657,26.8986,12.666,80.061,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
192001,0,623,31921.0,30-60%,,1,Cold,In another census Place,G5000070,,3 or 4 Unit,2,Natural Gas,68F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,30000-34999,2,200%,121%,Occupied,Natural Gas Tankless,Natural Gas,0.0,0.0,36.06,0,0,0.0,368.6834062766556,0.0,0.0,0.0,6573.877175033117,0.0,0.0,0.0,0.0,14717.736072978829,0.0,5666.822212850088,21322.092639309856,0.0,0.0,0.0,0.0,27895.96981434297,0.0,41447.0,14581.0,15.7626,16.093600000000002,0.0,48.706,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
199478,0,881,50608.0,60-80%,,3,Cold,Not in a census Place,G5000010,,Single-Family Detached,2,Other Fuel,72F,No,0F,,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,50000-59999,4,100%,99%,Occupied,Electric Standard,Electricity,0.0,0.0,24.95,0,50,0.0,0.0,0.0,0.0,4493.072576810338,9741.096230384324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.8608390670445,0.0,0.0,0.0,0.0,11624.957069451368,0.0,25571.0,14390.0,7.2026,8.6645,0.0,23.964,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
201026,0,2678,16639.0,0-30%,,5,Cold,Not in a census Place,G5000190,,Single-Family Detached,1,Other Fuel,68F,No,0F,,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,15000-19999,1,100%,99%,Occupied,Propane Tankless,Propane,0.0,0.0,56.17,0,0,0.0,0.0,0.0,0.0,0.0,4656.606233966439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.8084511388668,2413.4402628682496,7070.046496834688,0.0,90654.0,4461.0,14.6989,15.0217,0.0,61.288,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
201585,0,1698,4849.0,0-30%,,3,Cold,In another census Place,G5000270,,Mobile Home,1,Other Fuel,72F,No,0F,,"Room AC, EER 12.0",40% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,<10000,1,50%,137%,Occupied,Electric Standard,Electricity,3.84,0.0,29.12,0,50,0.0,0.0,0.0,0.0,1035.127019848289,4396.359123653506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6990289855166,0.0,0.0,0.0,0.0,5716.058152639022,3606.0,45866.0,2439.0,15.2258,16.2302,7.89,34.455,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
