hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
4, 900.00000, 7415.53, -4.26646E-005, 7415.53, -120, 7415.53, 120, 1247.52, -26.7521, 1146.9, -145.519, 1221.92, 93.788
4, 1800.00000, 7415.53, -4.25826E-005, 7415.53, -120, 7415.53, 120, 1265.08, -27.05, 1164.44, -145.861, 1251.87, 93.3531
4, 2700.00000, 7415.53, -4.19574E-005, 7415.53, -120, 7415.53, 120, 1262.86, -27.29, 1168.93, -146.186, 1255.49, 93.1879
5, 0.00000, 7415.53, -4.74383E-005, 7415.53, -120, 7415.53, 120, 1223.71, -24.2113, 1127.48, -142.703, 1211.52, 96.5749
5, 900.00000, 7415.53, -5.20402E-005, 7415.53, -120, 7415.53, 120, 1196.37, -21.5322, 1104.91, -139.767, 1183.39, 99.5189
5, 1800.00000, 7415.53, -5.42955E-005, 7415.53, -120, 7415.53, 120, 1239.52, -21.3578, 1154.19, -139.674, 1227, 99.6281
5, 2700.00000, 7415.53, -5.32385E-005, 7415.53, -120, 7415.53, 120, 1255.1, -22.1489, 1166.78, -140.523, 1236.55, 98.8937
6, 0.00000, 7415.53, -4.51629E-005, 7415.53, -120, 7415.53, 120, 1329.83, -26.8841, 1233.84, -145.78, 1314.37, 93.5328
6, 900.00000, 7415.52, -5.21711E-005, 7415.53, -120, 7415.53, 120, 1497.48, -26.4001, 1364.92, -145.974, 1120.65, 96.7548
6, 1800.00000, 7415.53, -5.05749E-005, 7415.53, -120, 7415.53, 120, 1415.48, -25.9062, 1297.18, -145.496, 1050.47, 97.1463
6, 2700.00000, 7415.52, -5.36209E-005, 7415.53, -120, 7415.53, 120, 1460.08, -25.3535, 1330.48, -144.887, 1096.03, 97.6465
7, 0.00000, 7415.53, -5.44385E-005, 7415.53, -120, 7415.53, 120, 1458.49, -25.0187, 1334.13, -144.646, 1093.35, 98.1446
7, 900.00000, 7415.53, -5.45807E-005, 7415.53, -120, 7415.53, 120, 1456.49, -24.9356, 1329.23, -144.384, 1092.39, 98.4137
7, 1800.00000, 7415.52, -6.48625E-005, 7415.52, -120, 7415.53, 120, 1702.63, -24.5895, 1545.29, -143.96, 1267.34, 98.029
7, 2700.00000, 7415.52, -6.47132E-005, 7415.52, -120, 7415.53, 120, 1674.25, -24.2776, 1550.16, -143.842, 1263.94, 98.1216
8, 0.00000, 7415.52, -6.50882E-005, 7415.52, -120, 7415.53, 120, 1691.05, -24.3686, 1549.79, -143.796, 1278.17, 98.2047
8, 900.00000, 7415.52, -6.90295E-005, 7415.52, -120, 7415.53, 120, 1737.71, -23.6755, 1576.82, -142.642, 1328.15, 98.9792
8, 1800.00000, 7415.52, -6.55262E-005, 7415.52, -120, 7415.53, 120, 1766.52, -25.1493, 1599.24, -144.244, 1348.78, 97.5793
8, 2700.00000, 7415.52, -5.7003E-005, 7415.52, -120, 7415.53, 120, 1730.7, -27.4506, 1573.88, -147.252, 1309.98, 95.26
9, 0.00000, 7415.52, -5.39163E-005, 7415.52, -120, 7415.53, 120, 1662.86, -27.732, 1540.04, -147.582, 1279.76, 94.6952
9, 900.00000, 7415.52, -6.07617E-005, 7415.52, -120, 7415.53, 120, 1654.18, -25.3501, 1514.76, -144.79, 1269.03, 97.354
9, 1800.00000, 7415.52, -6.09999E-005, 7415.52, -120, 7415.53, 120, 1686.04, -25.6578, 1519.48, -145.01, 1277.64, 97.1881
9, 2700.00000, 7415.52, -6.08352E-005, 7415.52, -120, 7415.53, 120, 1672.93, -25.5548, 1500.86, -144.785, 1274.93, 97.3043
10, 0.00000, 7415.52, -6.11014E-005, 7415.52, -120, 7415.53, 120, 1642.67, -25.0914, 1470.34, -144.278, 1249.2, 97.7738
10, 900.00000, 7415.52, -6.14088E-005, 7415.53, -120, 7415.53, 120, 1550.13, -23.7361, 1423.73, -143.56, 1198.86, 98.8179
10, 1800.00000, 7415.52, -6.21146E-005, 7415.52, -120, 7415.53, 120, 1608.26, -24.2941, 1498.19, -144.415, 1221.33, 98.3385
10, 2700.00000, 7415.52, -5.98187E-005, 7415.53, -120, 7415.53, 120, 1603.44, -25.0299, 1457.88, -144.458, 1205.27, 97.8945
11, 0.00000, 7415.52, -5.86219E-005, 7415.53, -120, 7415.53, 120, 1568.48, -24.9915, 1440.59, -144.425, 1184.25, 97.9819
11, 900.00000, 7415.52, -5.76896E-005, 7415.53, -120, 7415.53, 120, 1525.93, -24.7505, 1433.11, -144.786, 1164.5, 97.7971
11, 1800.00000, 7415.53, -5.53981E-005, 7415.53, -120, 7415.53, 120, 1442.61, -24.4171, 1348.23, -144.385, 1100.14, 98.1562
11, 2700.00000, 7415.53, -5.45124E-005, 7415.53, -120, 7415.53, 120, 1383.02, -23.8476, 1315.66, -143.931, 1074.69, 98.4585
12, 0.00000, 7415.53, -5.45145E-005, 7415.53, -120, 7415.53, 120, 1394.46, -24.0286, 1319.4, -143.956, 1085.64, 98.3298
12, 900.00000, 7415.53, -5.393E-005, 7415.53, -120, 7415.53, 120, 1354.02, -23.6144, 1306.1, -143.792, 1065.72, 98.456
12, 1800.00000, 7415.53, -5.28421E-005, 7415.53, -120, 7415.53, 120, 1342.78, -23.8826, 1284.48, -144.029, 1054.46, 98.2076
12, 2700.00000, 7415.53, -5.26036E-005, 7415.53, -120, 7415.53, 120, 1332.36, -23.8102, 1268.11, -143.855, 1047.4, 98.3714
13, 0.00000, 7415.53, -5.2732E-005, 7415.53, -120, 7415.53, 120, 1284.93, -22.9315, 1236.75, -143.218, 1018.24, 99.127
13, 900.00000, 7415.53, -5.21245E-005, 7415.53, -120, 7415.53, 120, 1252.67, -22.6074, 1205.74, -142.801, 992.233, 99.4821
13, 1800.00000, 7415.53, -5.16899E-005, 7415.53, -120, 7415.53, 120, 1244.56, -22.6514, 1193.38, -142.789, 980.648, 99.6157
13, 2700.00000, 7415.53, -5.00342E-005, 7415.53, -120, 7415.53, 120, 1192.94, -22.4188, 1154.52, -142.676, 957.77, 99.6487
14, 0.00000, 7415.53, -4.8921E-005, 7415.53, -120, 7415.53, 120, 1170.12, -22.4944, 1133.01, -142.523, 939.138, 99.6927
14, 900.00000, 7415.53, -4.95495E-005, 7415.53, -120, 7415.53, 120, 1196.56, -22.7207, 1131.99, -142.492, 947.582, 99.5619
14, 1800.00000, 7415.53, -4.92345E-005, 7415.53, -120, 7415.53, 120, 1190.57, -22.7525, 1129.43, -142.731, 947.625, 99.2565
14, 2700.00000, 7415.53, -4.82667E-005, 7415.53, -120, 7415.53, 120, 1177.59, -22.9597, 1128.86, -142.862, 944.376, 98.9398
15, 0.00000, 7415.53, -4.83588E-005, 7415.53, -120, 7415.53, 120, 1167.3, -22.7102, 1121.59, -142.677, 935.557, 99.1202
15, 900.00000, 7415.53, -4.87813E-005, 7415.53, -120, 7415.53, 120, 1173.51, -22.6306, 1130.97, -142.702, 942.299, 99.2086
15, 1800.00000, 7415.53, -5.01117E-005, 7415.53, -120, 7415.53, 120, 1200.98, -22.5418, 1154.52, -142.468, 962.762, 99.3885
15, 2700.00000, 7415.53, -5.10267E-005, 7415.53, -120, 7415.53, 120, 1249.52, -23.0454, 1178.66, -142.842, 986.636, 99.117
16, 0.00000, 7415.53, -5.00515E-005, 7415.53, -120, 7415.53, 120, 1266.78, -23.7933, 1207.46, -143.842, 997.936, 98.2167
16, 900.00000, 7415.53, -5.06745E-005, 7415.53, -120, 7415.53, 120, 1286.15, -23.8557, 1229.84, -144.014, 1011.45, 98.1361
16, 1800.00000, 7415.53, -5.29976E-005, 7415.53, -120, 7415.53, 120, 1331.96, -23.637, 1258.47, -143.746, 1039.46, 98.3069
16, 2700.00000, 7415.53, -5.32793E-005, 7415.53, -120, 7415.53, 120, 1329.34, -23.4735, 1264.31, -143.467, 1042.51, 98.5603
17, 0.00000, 7415.53, -5.45451E-005, 7415.53, -120, 7415.53, 120, 1341.81, -23.1514, 1288.12, -143.292, 1067.41, 98.2137
17, 900.00000, 7415.53, -5.63911E-005, 7415.53, -120, 7415.53, 120, 1388.56, -23.1739, 1323.85, -143.366, 1095.96, 98.6067
17, 1800.00000, 7415.53, -5.97917E-005, 7415.53, -120, 7415.53, 120, 1382.96, -21.6842, 1318.22, -141.962, 1085.53, 100.26
17, 2700.00000, 7415.53, -6.43414E-005, 7415.53, -120, 7415.53, 120, 1396.19, -20.0471, 1318.57, -140.095, 1083, 102.015
18, 0.00000, 7415.53, -6.93499E-005, 7415.53, -120, 7415.53, 120, 1388.86, -17.7998, 1309.13, -137.565, 1068.95, 104.528
18, 900.00000, 7415.53, -6.86697E-005, 7415.53, -120, 7415.53, 120, 1407.51, -18.4727, 1330.15, -138.36, 1084.7, 103.692
18, 1800.00000, 7415.53, -6.6232E-005, 7415.53, -120, 7415.53, 120, 1426.04, -19.8382, 1363.16, -140.159, 1104.43, 101.888
18, 2700.00000, 7415.53, -6.79559E-005, 7415.53, -120, 7415.53, 120, 1503.87, -20.565, 1426.59, -140.974, 1146.59, 101.498
19, 0.00000, 7415.53, -6.89634E-005, 7415.53, -120, 7415.53, 120, 1473.74, -19.6355, 1386.97, -139.989, 1119.6, 102.113
19, 900.00000, 7415.53, -6.73286E-005, 7415.53, -120, 7415.53, 120, 1467.71, -20.1692, 1381.35, -140.114, 1106.81, 101.931
19, 1800.00000, 7415.53, -6.53895E-005, 7415.53, -120, 7415.53, 120, 1452.51, -20.6621, 1341.45, -140.591, 1070.13, 101.679
19, 2700.00000, 7415.53, -6.82319E-005, 7415.53, -120, 7415.53, 120, 1477.42, -19.99, 1363.02, -139.96, 1086.96, 102.321
20, 0.00000, 7415.53, -6.83094E-005, 7415.53, -120, 7415.53, 120, 1482.81, -20.057, 1379.04, -140.073, 1099.07, 102.224
20, 900.00000, 7415.52, -6.76682E-005, 7415.53, -120, 7415.53, 120, 1511.46, -20.8051, 1416.01, -141.113, 1109.2, 101.507
20, 1800.00000, 7415.53, -6.75971E-005, 7415.53, -120, 7415.53, 120, 1486.37, -20.3973, 1406.55, -140.569, 1096.09, 101.659
20, 2700.00000, 7415.53, -6.67323E-005, 7415.53, -120, 7415.53, 120, 1440.26, -19.9027, 1352.05, -139.941, 1061.97, 102.262
21, 0.00000, 7415.53, -6.62887E-005, 7415.53, -120, 7415.53, 120, 1439.66, -20.0698, 1340.1, -140.109, 1066.03, 102.181
21, 900.00000, 7415.53, -6.6846E-005, 7415.53, -120, 7415.53, 120, 1459.77, -20.2159, 1348.48, -140.129, 1078.95, 102.206
21, 1800.00000, 7415.53, -6.32525E-005, 7415.53, -120, 7415.53, 120, 1447.05, -21.412, 1332.67, -141.434, 1068.43, 100.871
21, 2700.00000, 7415.53, -6.22758E-005, 7415.53, -120, 7415.53, 120, 1425.45, -21.4248, 1322.72, -141.454, 1055.83, 100.895
22, 0.00000, 7415.53, -6.18566E-005, 7415.53, -120, 7415.53, 120, 1418.87, -21.4779, 1308.13, -141.58, 1051.73, 100.734
22, 900.00000, 7415.53, -6.0922E-005, 7415.53, -120, 7415.53, 120, 1406.15, -21.6324, 1295.1, -141.829, 1042.73, 100.583
22, 1800.00000, 7415.53, -5.44473E-005, 7415.53, -120, 7415.53, 120, 1210.64, -20.686, 1081.85, -140.576, 876.977, 101.764
22, 2700.00000, 7415.53, -5.49345E-005, 7415.53, -120, 7415.53, 120, 1233, -20.9278, 1098.15, -140.478, 892.691, 101.889
23, 0.00000, 7415.53, -5.38682E-005, 7415.53, -120, 7415.53, 120, 1215.05, -21.0537, 1094.87, -140.791, 897.022, 101.74
23, 900.00000, 7415.53, -5.38363E-005, 7415.53, -120, 7415.53, 120, 1229.57, -21.3685, 1121.53, -141.112, 909.212, 101.338
23, 1800.00000, 7415.53, -5.18972E-005, 7415.53, -120, 7415.53, 120, 1285.09, -23.3015, 1143.35, -142.72, 928.038, 99.8904
23, 2700.00000, 7415.53, -5.06011E-005, 7415.53, -120, 7415.53, 120, 1260.41, -23.4352, 1153.67, -143.031, 919.406, 99.5615
24, 0.00000, 7415.53, -4.99625E-005, 7415.53, -120, 7415.53, 120, 1277.99, -24.0274, 1174.82, -143.727, 930.623, 98.9619
