case,topology,donor, S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva,season,design
NC_GSO_urban__TX,NC_GSO_urban,TX,3972.55,11.3857,3894.372106221947,784.2317264561773,3760.54,10.2541,3700.4765112935343,669.4286227558799,3638.74,11.1044,3570.615060237556,700.8115860948304,11165.463677753038,2154.471935306888,11371.425964198485,11371.83,19.0,78,1800.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4080.1,12.0144,3990.726698544529,849.3034955325978,3795.78,10.8487,3727.940401810824,714.4271614003471,3771.97,11.8455,3691.644709687017,774.2848431551938,11410.311810042367,2338.0155000881387,11647.3830571955,11647.85,19.0,79,2700.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4200.5,12.5339,4100.392743708411,911.580823264405,3884.15,11.1961,3810.228310608487,754.1760030242262,3849.3,12.1034,3763.73312512408,807.1080800262956,11674.354179440978,2472.864906314927,11933.382016507932,11933.95,20.0,80,0.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4244.57,12.4962,4144.017663860288,918.418252493885,3997.38,11.3077,3919.784124290936,783.7979863183754,3946.75,12.1609,3858.184455363828,831.4134175540593,11921.986243515052,2533.6296563663195,12188.233474387544,12188.7,20.0,81,900.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4083.25,12.0498,3993.281792177664,852.426589661742,3817.94,10.7583,3750.833470228264,712.680939983247,3822.56,11.9465,3739.768365854218,791.2632452958203,11483.883628260144,2356.370774940809,11723.142343945863,11723.75,20.0,82,1800.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4205.95,12.2351,4110.417107741225,891.3397797070774,3978.34,11.1218,3903.6241565151886,767.4031536754877,3945.69,12.0637,3858.552771643951,824.6454295870324,11872.594035900363,2483.388362969597,12129.53861045958,12129.98,20.0,83,2700.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4239.3,12.6365,4136.613966206918,927.4100412341206,3969.7,11.2835,3892.969852585576,776.7263461862484,4008.54,12.4086,3914.900649592348,861.3627780566163,11944.484468384842,2565.499165476985,12216.893843508253,12217.54,21.0,84,0.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4038.76,12.9426,3936.155043827487,904.580459965524,3760.82,11.5888,3684.153942918563,755.4977149387062,3767.77,12.5303,3678.0270304577343,817.4398669763178,11298.336017203785,2477.518041880548,11566.784013090582,11567.35,21.0,85,900.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4144.91,12.9004,4040.2909611435457,925.3798449295072,3870.72,11.4022,3794.325861416727,765.2219127705429,3817.56,12.6566,3724.796314007263,836.454883874742,11559.413136567537,2527.056641574792,11832.415109840314,11833.19,21.0,86,1800.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4180.38,12.9092,4074.722292955869,933.9246113517254,3894.26,11.443,3816.852074288447,772.5938069904396,3814.47,12.7828,3719.931483109646,843.9734248598512,11611.50585035396,2550.4918432020163,11888.316817575324,11889.11,21.0,87,2700.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4191.46,13.374,4077.791552781569,969.5117243557634,3857.22,12.0742,3771.888757798927,806.8465326132747,3812.85,13.2291,3711.6676369815073,872.552849450459,11561.347947562002,2648.9111064194967,11860.923084410788,11861.53,22.0,88,0.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4197.28,13.5185,4080.9922316462016,981.1533028244648,3929.62,12.4282,3837.535135758599,845.7171076773997,3795.39,13.2595,3694.209617296978,870.5174068164924,11612.736984701778,2697.3878173183566,11921.894199869334,11922.29,22.0,89,900.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4350.68,13.4317,4231.678070164024,1010.6023812028608,4009.67,12.2512,3918.3564314637983,850.844512767338,3965.44,13.206,3860.573878480234,905.9159576892756,12010.608380108057,2767.3628516594745,12325.29962366298,12325.79,22.0,90,1800.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4226.53,13.4484,4110.637552384212,982.9622341823392,3840.59,12.4462,3750.33156740588,827.7346692140912,3868.58,13.225,3765.9820603808985,885.0369129529244,11626.951180170989,2695.733816349355,11935.366544630668,11935.7,22.0,91,2700.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4485.61,15.1251,4330.221369054458,1170.4187144283612,4065.45,14.0263,3944.236887283536,985.3319641074696,4095.41,14.5692,3963.7201805907857,1030.1967763866026,12238.17843692878,3185.9474549224333,12646.077361760654,12646.47,23.0,92,0.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,4130.68,15.0253,3989.4580230919937,1070.8603757665708,3764.81,13.6228,3658.895926732164,886.7214520032651,3745.44,14.4892,3626.315601741568,937.09975465032,11274.669551565725,2894.681582420156,11640.333112098026,11640.93,23.0,93,900.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,3919.43,13.4711,3811.596864673171,913.0503086433152,3589.74,12.3518,3506.6467752609287,767.8943033726258,3615.77,13.2389,3519.676007602908,828.0540407512376,10837.919647537008,2508.9986527671786,11124.548374026526,11124.94,23.0,94,1800.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,3906.72,13.9942,3790.769374090608,944.7373766590894,3651.09,12.4733,3564.912455963748,788.5793361574479,3679.93,13.4802,3578.549898223744,857.8259909928306,10934.2317282781,2591.142703809368,11237.056732044564,11237.74,23.0,95,2700.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,3357.6,14.6438,3248.532367125916,848.8316792717483,3108.41,12.8981,3029.980454319349,693.8524155342456,3027.94,13.7966,2940.579186399938,722.090501330325,9219.092007845204,2264.774596136319,9493.20079954173,9493.95,24.0,96,0.0,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,data,,,,,,winter,TX
NC_GSO_urban__TX,NC_GSO_urban,TX,,,,,,,,,,,,,,,,,,0,,uhs0_1247_circuit_2_fire_stress,uhs0_1247,circuit_2,fire_stress,summary,4659.0,1096.0,13.0,13.0,1000.0,winter,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,761.964,12.9414,742.6098299818838,170.64518074143746,602.122,11.3893,590.2650557736013,118.90360304291596,670.575,11.4186,657.3022803391555,132.75745887123017,1990.1771660946408,422.3062426555836,2034.489546552248,2034.661,0.0,1,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,831.185,14.2568,805.5859057217328,204.69453516763755,604.018,11.5829,591.7173050690186,121.27809037850987,685.846,11.9462,670.9922188541458,141.96541111549024,2068.295429644897,467.9380366616376,2120.56878936872,2121.049,0.0,2,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,772.026,13.5895,750.412419009569,181.39830779863115,586.233,10.8419,575.7687160040053,110.27019524830366,648.308,11.2473,635.8569030260364,126.44865257541376,1962.038038039611,418.11715562234855,2006.094518845024,2006.567,0.0,3,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,773.04,14.32,749.02122469683,191.20158616931167,565.027,10.9724,554.6977325539057,107.54504278931608,625.029,11.3369,612.8335970859503,122.86672911612438,1916.552554336686,421.61335807475217,1962.379045251336,1963.096,1.0,4,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,717.137,13.3883,697.6474980299516,166.05253765464906,549.624,10.6405,540.1732571197646,101.48592842667787,611.725,10.7965,600.8966694246534,114.58912819006348,1838.7174245743693,382.1275942713904,1878.0051293159563,1878.486,1.0,5,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,683.862,12.6974,667.137826020425,150.31419140168055,531.842,10.4571,523.0086788229357,96.52893265693578,612.591,11.1238,601.0820127169638,118.18691665799456,1791.2285175603245,365.0300407166109,1828.044455900055,1828.295,1.0,6,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,663.56,12.5645,647.6688888703546,144.34986660693568,534.472,10.3603,525.7581372109908,96.1181561435142,608.927,10.8644,598.012601693749,114.77377550849091,1771.4396277750946,355.24179825894083,1806.708357782797,1806.959,1.0,7,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,665.633,12.6292,649.5283167724448,145.53438219113295,525.15,10.2471,516.7737014873834,93.42089675778536,597.561,10.7893,586.9974523499691,111.86214576721554,1753.2994706097973,350.8174247161338,1788.05254372601,1788.344,2.0,8,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,642.628,12.3176,627.834761342791,137.09215452986618,505.725,10.1894,497.7488836544989,89.4640958468823,582.161,10.999,571.467001394919,111.07158159358151,1697.0506463922088,337.62783197033,1730.3102176607522,1730.514,2.0,9,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,623.228,12.0207,609.5621193603649,129.7966202368154,510.469,9.94932,502.7920389734093,88.19731008348069,584.332,10.7326,574.1102788046817,108.8176180349975,1686.464437138456,326.8115483552936,1717.8382013074204,1718.029,2.0,10,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,610.934,11.5843,598.4894647441337,122.6813471815515,497.71,9.40873,491.0144390781785,81.36378012814882,563.277,10.1393,554.4801126065171,99.1603925610633,1643.9840164288294,303.2055198707636,1671.7108103836515,1671.921,2.0,11,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,613.181,11.9603,599.8697155207664,127.07188187020355,488.479,9.24305,482.1365190233726,78.46088493654061,558.612,10.2554,549.6875713909992,99.45320709894226,1631.6938059351382,304.9859739056864,1659.9521440711164,1660.272,3.0,12,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,592.111,11.8763,579.4363881726355,121.85609702616806,472.244,9.27161,466.0744484420223,76.08550483150346,539.899,10.2436,531.2933165983428,96.01219682380513,1576.8041532130003,293.95379868147666,1603.9701285713015,1604.254,3.0,13,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,639.761,12.6782,624.1624245849803,140.41155528373994,485.314,9.86085,478.144249879044,83.11290455522739,537.357,10.0611,529.0935322933864,93.87534039516048,1631.4002067574106,317.39980023412784,1661.9895510492197,1662.432,3.0,14,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,607.438,12.087,593.9715688059838,127.19551601435676,484.634,9.48982,478.0017404434389,79.90275395155872,544.014,10.0299,535.6998340486123,94.74660941843428,1607.6731432980348,301.8448793843497,1635.7638175764666,1636.0860000000002,3.0,15,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,597.615,11.9218,584.7247177639601,123.45320028600794,477.699,8.93458,471.9027497248671,74.18982007734954,529.069,9.43857,521.9064593111218,86.76205674330413,1578.533926799949,284.4050771066616,1603.950001073136,1604.383,4.0,16,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,586.933,11.4654,575.2207056326148,116.66827461018134,475.153,8.74538,469.6287636492295,72.24401540817196,521.914,9.3681,514.9532027425456,84.95541407817781,1559.8026720243895,273.8677040965311,1583.6628097551356,1584.0,4.0,17,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,577.012,10.2546,567.7950458779758,102.72114689988308,463.203,7.82266,458.8924739308547,63.04535334677589,524.155,8.9079,517.8329174423583,81.16362262821747,1544.520437251189,246.9301228748764,1564.1348620466222,1564.37,4.0,18,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,569.465,10.7809,559.41374980791,106.52062124702978,460.021,7.89568,455.65991972512313,63.1930217436573,534.463,9.24639,527.5184509525347,85.87771697965734,1542.592120485568,255.5913599703444,1563.623162234319,1563.949,4.0,19,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,587.92,10.975,577.167146697535,111.92859854847651,458.211,8.0524,453.69321068858295,64.18559882158209,528.382,8.87089,522.0616748213932,81.48095241638886,1552.9220322075112,257.59514978644745,1574.141702423581,1574.513,5.0,20,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,580.378,11.0851,569.54971175823,111.58740394917824,453.429,7.87625,449.1515099958012,62.13516805716154,516.916,8.75093,510.89860210857046,78.64330498846454,1529.5998238626016,252.36587699480432,1550.2787352704863,1550.723,5.0,21,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,591.568,11.1829,580.3359463926811,114.72962977588296,458.928,7.70937,454.77987588353176,61.56438642071774,526.767,8.82139,520.5359779851744,80.78222522323894,1555.6518002613873,257.0762414198396,1576.7500491704598,1577.263,5.0,22,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,603.942,10.6522,593.5344790003718,111.63673948014272,472.271,7.15756,468.59071757309226,58.84417426843973,531.266,8.31018,525.6877734251982,76.78494401415871,1587.8129699986623,247.2658577627412,1606.9506626250593,1607.4789999999998,5.0,23,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,583.913,10.3696,574.3760145026935,105.10273799003392,450.855,6.33919,448.09832162003823,49.7807712506023,530.02,8.06867,524.7730967645198,74.39353004244347,1547.2474328872515,229.2770392830797,1564.1427618087182,1564.788,6.0,24,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,609.835,11.0263,598.5771376813685,116.63677580497486,465.503,6.98597,462.0470889665149,56.61740533236574,557.505,8.96232,550.6984240062284,86.85085389365078,1611.3226506541118,260.10503503099136,1632.1811522497942,1632.8429999999998,6.0,25,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,671.849,11.7842,657.6889383394479,137.2091075218039,503.206,7.67892,498.6934640773724,67.23917996607736,595.06,9.3406,587.1700730364051,96.58006487066916,1743.5524754532253,301.0283523585504,1769.348270856468,1770.115,6.0,26,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,709.231,12.8623,691.4348901569464,157.88098059820726,537.775,9.35533,530.6221606546615,87.4189524484172,616.807,10.1122,607.2254070566779,108.29672328307952,1829.2824578682853,353.596656329704,1863.143823227875,1863.813,6.0,27,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,743.948,13.6966,722.7924790889161,176.1523740302658,535.813,9.83597,527.937003077549,91.53191656737032,601.929,10.005,592.7752222770059,104.57560372977132,1843.504704443471,372.2598943274074,1880.7144983303183,1881.69,7.0,28,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,681.786,12.5951,665.3791023242374,148.67010454759233,505.211,8.62372,499.49928139905774,75.75369563806748,601.964,10.8512,591.200530330205,113.32515269473272,1756.0789140534998,337.7489528803925,1788.2638249305164,1788.9609999999998,7.0,29,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,729.361,12.8671,711.0461812574658,162.42166247202096,521.025,8.96831,514.6553196388435,81.22162638386285,607.823,10.5759,597.4976898232127,111.55854958237812,1823.199190719522,355.2018384382619,1857.477761662368,1858.209,7.0,30,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,727.672,12.5814,710.1987954742207,158.50618439343668,512.711,8.62546,506.9121543936368,76.89367496095987,613.703,10.0765,604.2366461026813,107.37526584639065,1821.3475959705388,342.7751252007872,1853.321842477468,1854.086,7.0,31,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,733.418,13.5863,712.8949090651009,172.28700285587817,533.127,10.2252,524.659678045166,94.63942287726988,645.347,11.3561,632.7126105799247,127.0728248766688,1870.267197690192,393.9992506098168,1911.3175560950149,1911.892,8.0,32,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,694.782,12.6791,677.8395138614713,152.49793759931396,538.635,10.0752,530.3287063101998,94.22911698806172,662.67,11.3953,649.6070415830009,130.92830261552058,1857.775261754672,377.65535720289625,1895.7722679719968,1896.087,8.0,33,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,682.224,12.2481,666.695314190142,144.7305918349949,526.288,9.05598,519.7278343950138,82.83741364304613,642.971,10.7261,631.7370863717687,119.6660375524672,1818.1602349569243,347.2340430305082,1851.020832032404,1851.483,8.0,34,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,718.346,12.6907,700.7969620723153,157.81189329772937,546.952,9.31389,539.7412639977201,88.52038320151725,660.976,11.0224,648.7826524700853,126.37382019184405,1889.3208785401207,372.7060966910907,1925.7318651874464,1926.274,8.0,35,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,764.653,13.3405,744.0196165158277,176.43418220016397,560.688,9.81204,552.486317221568,95.55052394910696,678.31,11.7555,664.0830716385336,138.1959842510992,1960.5890053759288,410.18069040037017,2003.0370557676413,2003.651,9.0,36,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,839.049,14.3812,812.7571559121985,208.39632893723012,606.952,10.7752,596.2503832679231,113.47339228583422,743.015,12.6601,724.9503774410739,162.84422149110608,2133.957916621195,484.71394271417046,2188.315332892357,2189.016,9.0,37,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,814.356,13.9343,790.3915352457542,196.1043491304044,625.553,10.7798,614.5140239623264,117.00029983991188,705.417,11.6048,690.9971483446983,141.901673240646,2095.902707552779,455.0063222109623,2144.7235049719147,2145.326,9.0,38,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,819.384,13.8578,795.5343154203873,196.2531335918376,639.152,11.2156,626.9456250096251,124.31597799675887,725.734,11.9445,710.0207972041003,150.20088646094553,2132.5007376341127,470.769998049542,2183.8460996768063,2184.27,9.0,39,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,936.672,15.5661,902.3162845547328,251.35583981945297,689.97,12.3833,673.9177277223222,147.96451318333763,796.714,13.1362,775.8660441767603,181.06650515627024,2352.100056453816,580.3868581590609,2422.648051346664,2423.356,10.0,40,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,879.479,14.3945,851.8695414174417,218.6357606756904,680.258,11.935,665.5527536818233,140.67863601322802,784.557,12.9417,764.6280393489832,175.70898579847835,2282.050334448248,535.0233824873967,2343.9291262245147,2344.294,10.0,41,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,928.989,14.5507,899.192332416729,233.39603990634225,738.382,12.6705,720.4006315884368,161.9595873388831,801.257,12.5153,782.2176716089026,173.63264172311276,2401.8106356140684,568.9882689683382,2468.287256291788,2468.628,10.0,42,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1004.3,14.9819,970.1613726385284,259.62550152118445,794.154,13.2274,773.084768418703,181.7154824306405,841.341,12.5999,821.0791047303138,183.5314198067084,2564.325245787545,624.8724037585332,2639.3615680998164,2639.795,10.0,43,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1052.37,15.3384,1014.884951483796,278.3723264833147,863.112,14.0191,837.4042313416116,209.0848580724213,872.984,12.9533,850.7692561932369,195.6853008593301,2703.0584390186445,683.1424854150661,2788.04744940415,2788.466,11.0,44,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1076.39,15.182,1038.8227145639798,281.8914681325494,871.299,13.6966,846.5220206757645,206.30660656416384,905.802,13.1056,882.2093090800789,205.38743431975075,2767.554044319824,693.5855090164639,2853.141469774788,2853.491,11.0,45,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1085.06,15.5541,1045.3225974242307,290.95681967305654,867.57,13.9489,841.9863164138936,209.1333255886363,907.766,13.8748,881.2792449521825,217.6832634184612,2768.588158790307,717.773408680154,2860.118714179925,2860.396,11.0,46,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1092.88,15.5721,1052.764093466116,293.3844881865217,869.92,14.0594,843.8610229409511,211.3276611356204,934.358,14.1576,905.9783863309284,228.5345393265684,2802.603502737996,733.2466886487105,2896.935812194254,2897.1580000000004,11.0,47,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1139.98,15.9963,1095.839397362365,314.15030731878767,887.442,14.2934,859.9705027218434,219.09823781203684,963.41,14.3763,933.2417282978008,239.2043157297403,2889.0516283820093,772.4528608605648,2990.535526240812,2990.832,12.0,48,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1160.06,16.1434,1114.3174655768898,322.5457944390171,881.989,14.112,855.371428748252,215.0449139184049,969.625,14.3533,939.3586779925056,240.37036985696068,2909.047572317648,777.9610782143827,3011.275679379702,3011.674,12.0,49,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
