geography,urbanicity,feeder_id,load_count,smart_ds_relpath,feeder_path
AUS,P3U,p3uhs19_1247,2904,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs19_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs19_1247/p3uhs19_1247--p3udt13458
AUS,P3U,p3uhs19_1247,2255,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs19_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs19_1247/p3uhs19_1247--p3udt25232
AUS,P3U,p3uhs1_1247,2111,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs1_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs1_1247/p3uhs1_1247--p3udt16112
AUS,P3U,p3uhs1_1247,1591,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs1_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs1_1247/p3uhs1_1247--p3udt17241
AUS,P3U,p3uhs20_1247,4236,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs20_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs20_1247/p3uhs20_1247--p3udt15957
AUS,P3U,p3uhs20_1247,1320,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs20_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs20_1247/p3uhs20_1247--p3udt25015
AUS,P3U,p3uhs20_1247,2458,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs20_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs20_1247/p3uhs20_1247--p3udt30735
AUS,P3U,p3uhs21_1247,3346,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs21_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs21_1247/p3uhs21_1247--p3udt5899
AUS,P3U,p3uhs21_1247,837,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs21_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs21_1247/p3uhs21_1247--p3udt8885
AUS,P3U,p3uhs22_1247,1952,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs22_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs22_1247/p3uhs22_1247--p3udt14640
AUS,P3U,p3uhs22_1247,2013,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs22_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs22_1247/p3uhs22_1247--p3udt29621
AUS,P3U,p3uhs23_1247,3504,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs23_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs23_1247/p3uhs23_1247--p3udt10896
AUS,P3U,p3uhs23_1247,2329,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs23_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs23_1247/p3uhs23_1247--p3udt18382
AUS,P3U,p3uhs23_1247,1903,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs23_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs23_1247/p3uhs23_1247--p3udt6423
AUS,P3U,p3uhs24_1247,3073,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs24_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs24_1247/p3uhs24_1247--p3udt10352
AUS,P3U,p3uhs24_1247,2148,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs24_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs24_1247/p3uhs24_1247--p3udt28157
AUS,P3U,p3uhs24_1247,1418,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs24_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs24_1247/p3uhs24_1247--p3udt7003
AUS,P3U,p3uhs25_1247,2354,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs25_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs25_1247/p3uhs25_1247--p3udt13676
AUS,P3U,p3uhs26_1247,2173,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs26_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs26_1247/p3uhs26_1247--p3udt15759
AUS,P3U,p3uhs26_1247,3526,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs26_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs26_1247/p3uhs26_1247--p3udt26126
AUS,P3U,p3uhs27_1247,329,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs27_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs27_1247/p3uhs27_1247--p3udt14575
AUS,P3U,p3uhs28_1247,104,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs28_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs28_1247/p3uhs28_1247--p3udt23967
AUS,P3U,p3uhs2_1247,1540,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247/p3uhs2_1247--p3udt11804
AUS,P3U,p3uhs2_1247,338,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247/p3uhs2_1247--p3udt18029
AUS,P3U,p3uhs2_1247,104,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247/p3uhs2_1247--p3udt20296
AUS,P3U,p3uhs2_1247,176,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247/p3uhs2_1247--p3udt20299
AUS,P3U,p3uhs2_1247,16,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247/p3uhs2_1247--p3udt23951
AUS,P3U,p3uhs2_1247,3328,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247/p3uhs2_1247--p3udt24404
AUS,P3U,p3uhs2_1247,150,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247/p3uhs2_1247--p3udt27289
AUS,P3U,p3uhs2_1247,72,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247/p3uhs2_1247--p3udt31865
AUS,P3U,p3uhs2_1247,21,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247/p3uhs2_1247--p3umv14
AUS,P3U,p3uhs2_1247,72,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs2_1247/p3uhs2_1247--p3umv35
AUS,P3U,p3uhs3_1247,1257,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247/p3uhs3_1247--p3udt11536
AUS,P3U,p3uhs3_1247,974,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247/p3uhs3_1247--p3udt20362
AUS,P3U,p3uhs3_1247,4,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247/p3uhs3_1247--p3udt23531
AUS,P3U,p3uhs3_1247,242,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247/p3uhs3_1247--p3udt28548
AUS,P3U,p3uhs3_1247,1950,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247/p3uhs3_1247--p3udt31518
AUS,P3U,p3uhs3_1247,815,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs3_1247/p3uhs3_1247--p3udt3889
AUS,P3U,p3uhs4_1247,1871,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs4_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs4_1247/p3uhs4_1247--p3udt10048
AUS,P3U,p3uhs4_1247,2781,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs4_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs4_1247/p3uhs4_1247--p3udt14887
AUS,P3U,p3uhs4_1247,358,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs4_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs4_1247/p3uhs4_1247--p3udt2856
AUS,P3U,p3uhs4_1247,3171,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs4_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs4_1247/p3uhs4_1247--p3udt9213
AUS,P3U,p3uhs5_1247,1242,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs5_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs5_1247/p3uhs5_1247--p3udt10526
AUS,P3U,p3uhs5_1247,3630,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs5_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs5_1247/p3uhs5_1247--p3udt15899
AUS,P3U,p3uhs5_1247,745,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs5_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs5_1247/p3uhs5_1247--p3udt17790
AUS,P3U,p3uhs5_1247,135,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs5_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs5_1247/p3uhs5_1247--p3udt31388
AUS,P3U,p3uhs6_1247,3344,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs6_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs6_1247/p3uhs6_1247--p3udt18941
AUS,P3U,p3uhs6_1247,4141,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs6_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs6_1247/p3uhs6_1247--p3udt31448
AUS,P3U,p3uhs6_1247,1133,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs6_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs6_1247/p3uhs6_1247--p3udt31726
AUS,P3U,p3uhs7_1247,80,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs7_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs7_1247/p3uhs7_1247--p3udt19128
AUS,P3U,p3uhs7_1247,202,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs7_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs7_1247/p3uhs7_1247--p3udt25200
AUS,P3U,p3uhs7_1247,3571,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs7_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs7_1247/p3uhs7_1247--p3udt9478
AUS,P3U,p3uhs8_1247,1633,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs8_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs8_1247/p3uhs8_1247--p3udt11113
AUS,P3U,p3uhs8_1247,1969,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs8_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs8_1247/p3uhs8_1247--p3udt23566
AUS,P3U,p3uhs8_1247,465,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs8_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs8_1247/p3uhs8_1247--p3udt31404
AUS,P3U,p3uhs8_1247,2387,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs8_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs8_1247/p3uhs8_1247--p3umv17
AUS,P3U,p3uhs9_1247,116,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs9_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs9_1247/p3uhs9_1247--p3udt16174
AUS,P3U,p3uhs9_1247,399,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs9_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs9_1247/p3uhs9_1247--p3udt22171
AUS,P3U,p3uhs9_1247,71,AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs9_1247,D:/lvg/AUS/P3U/solar_high_batteries_high_timeseries/opendss/p3uhs9_1247/p3uhs9_1247--p3udt32034
AUS,P4U,p4uhs0_1247,1517,AUS/P4U/base_timeseries/opendss/p4uhs0_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs0_1247/p4uhs0_1247--p4udt18706
AUS,P4U,p4uhs0_1247,940,AUS/P4U/base_timeseries/opendss/p4uhs0_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs0_1247/p4uhs0_1247--p4udt18708
AUS,P4U,p4uhs0_1247,791,AUS/P4U/base_timeseries/opendss/p4uhs0_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs0_1247/p4uhs0_1247--p4udt19058
AUS,P4U,p4uhs0_1247,1230,AUS/P4U/base_timeseries/opendss/p4uhs0_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs0_1247/p4uhs0_1247--p4udt7046
AUS,P4U,p4uhs0_1247,1361,AUS/P4U/base_timeseries/opendss/p4uhs0_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs0_1247/p4uhs0_1247--p4udt7051
AUS,P4U,p4uhs10_1247,1319,AUS/P4U/base_timeseries/opendss/p4uhs10_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs10_1247/p4uhs10_1247--p4udt11491
AUS,P4U,p4uhs10_1247,496,AUS/P4U/base_timeseries/opendss/p4uhs10_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs10_1247/p4uhs10_1247--p4udt12947
AUS,P4U,p4uhs10_1247,1050,AUS/P4U/base_timeseries/opendss/p4uhs10_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs10_1247/p4uhs10_1247--p4udt14276
AUS,P4U,p4uhs10_1247,27,AUS/P4U/base_timeseries/opendss/p4uhs10_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs10_1247/p4uhs10_1247--p4udt21162
AUS,P4U,p4uhs10_1247,1427,AUS/P4U/base_timeseries/opendss/p4uhs10_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs10_1247/p4uhs10_1247--p4udt21933
AUS,P4U,p4uhs11_1247,835,AUS/P4U/base_timeseries/opendss/p4uhs11_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs11_1247/p4uhs11_1247--p4udt10412
AUS,P4U,p4uhs11_1247,36,AUS/P4U/base_timeseries/opendss/p4uhs11_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs11_1247/p4uhs11_1247--p4udt11208
AUS,P4U,p4uhs11_1247,5,AUS/P4U/base_timeseries/opendss/p4uhs11_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs11_1247/p4uhs11_1247--p4udt20593
AUS,P4U,p4uhs11_1247,532,AUS/P4U/base_timeseries/opendss/p4uhs11_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs11_1247/p4uhs11_1247--p4udt9291
AUS,P4U,p4uhs12_1247,930,AUS/P4U/base_timeseries/opendss/p4uhs12_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs12_1247/p4uhs12_1247--p4udt20601
AUS,P4U,p4uhs12_1247,1302,AUS/P4U/base_timeseries/opendss/p4uhs12_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs12_1247/p4uhs12_1247--p4udt22081
AUS,P4U,p4uhs12_1247,1146,AUS/P4U/base_timeseries/opendss/p4uhs12_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs12_1247/p4uhs12_1247--p4udt5377
AUS,P4U,p4uhs13_1247,2484,AUS/P4U/base_timeseries/opendss/p4uhs13_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs13_1247/p4uhs13_1247--p4udt1395
AUS,P4U,p4uhs13_1247,2317,AUS/P4U/base_timeseries/opendss/p4uhs13_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs13_1247/p4uhs13_1247--p4udt23237
AUS,P4U,p4uhs14_1247,790,AUS/P4U/base_timeseries/opendss/p4uhs14_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs14_1247/p4uhs14_1247--p4udt19383
AUS,P4U,p4uhs14_1247,2364,AUS/P4U/base_timeseries/opendss/p4uhs14_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs14_1247/p4uhs14_1247--p4udt9634
AUS,P4U,p4uhs15_1247,1806,AUS/P4U/base_timeseries/opendss/p4uhs15_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs15_1247/p4uhs15_1247--p4udt11307
AUS,P4U,p4uhs15_1247,671,AUS/P4U/base_timeseries/opendss/p4uhs15_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs15_1247/p4uhs15_1247--p4udt15003
AUS,P4U,p4uhs15_1247,27,AUS/P4U/base_timeseries/opendss/p4uhs15_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs15_1247/p4uhs15_1247--p4udt20507
AUS,P4U,p4uhs16_1247,346,AUS/P4U/base_timeseries/opendss/p4uhs16_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs16_1247/p4uhs16_1247--p4udt17342
AUS,P4U,p4uhs16_1247,781,AUS/P4U/base_timeseries/opendss/p4uhs16_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs16_1247/p4uhs16_1247--p4udt20685
AUS,P4U,p4uhs16_1247,736,AUS/P4U/base_timeseries/opendss/p4uhs16_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs16_1247/p4uhs16_1247--p4udt23451
AUS,P4U,p4uhs16_1247,160,AUS/P4U/base_timeseries/opendss/p4uhs16_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs16_1247/p4uhs16_1247--p4udt2769
AUS,P4U,p4uhs16_1247,59,AUS/P4U/base_timeseries/opendss/p4uhs16_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs16_1247/p4uhs16_1247--p4udt6223
AUS,P4U,p4uhs17_1247,831,AUS/P4U/base_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt13269
AUS,P4U,p4uhs17_1247,598,AUS/P4U/base_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt13480
AUS,P4U,p4uhs17_1247,772,AUS/P4U/base_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt17331
AUS,P4U,p4uhs17_1247,370,AUS/P4U/base_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt3392
AUS,P4U,p4uhs17_1247,811,AUS/P4U/base_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt4433
AUS,P4U,p4uhs17_1247,1465,AUS/P4U/base_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt7683
AUS,P4U,p4uhs18_1247,1123,AUS/P4U/base_timeseries/opendss/p4uhs18_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs18_1247/p4uhs18_1247--p4udt18560
AUS,P4U,p4uhs18_1247,718,AUS/P4U/base_timeseries/opendss/p4uhs18_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs18_1247/p4uhs18_1247--p4udt2247
AUS,P4U,p4uhs18_1247,583,AUS/P4U/base_timeseries/opendss/p4uhs18_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs18_1247/p4uhs18_1247--p4udt2248
AUS,P4U,p4uhs19_1247,553,AUS/P4U/base_timeseries/opendss/p4uhs19_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs19_1247/p4uhs19_1247--p4udt10279
AUS,P4U,p4uhs19_1247,717,AUS/P4U/base_timeseries/opendss/p4uhs19_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs19_1247/p4uhs19_1247--p4udt18907
AUS,P4U,p4uhs19_1247,30,AUS/P4U/base_timeseries/opendss/p4uhs19_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs19_1247/p4uhs19_1247--p4udt21543
AUS,P4U,p4uhs19_1247,716,AUS/P4U/base_timeseries/opendss/p4uhs19_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs19_1247/p4uhs19_1247--p4udt22137
AUS,P4U,p4uhs19_1247,1250,AUS/P4U/base_timeseries/opendss/p4uhs19_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs19_1247/p4uhs19_1247--p4udt4849
AUS,P4U,p4uhs1_1247,1984,AUS/P4U/base_timeseries/opendss/p4uhs1_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs1_1247/p4uhs1_1247--p4udt18088
AUS,P4U,p4uhs1_1247,903,AUS/P4U/base_timeseries/opendss/p4uhs1_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs1_1247/p4uhs1_1247--p4udt18595
AUS,P4U,p4uhs1_1247,1393,AUS/P4U/base_timeseries/opendss/p4uhs1_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs1_1247/p4uhs1_1247--p4udt22748
AUS,P4U,p4uhs1_1247,1236,AUS/P4U/base_timeseries/opendss/p4uhs1_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs1_1247/p4uhs1_1247--p4udt5565
AUS,P4U,p4uhs20_1247,2095,AUS/P4U/base_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt13530
AUS,P4U,p4uhs20_1247,2917,AUS/P4U/base_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt1954
AUS,P4U,p4uhs20_1247,334,AUS/P4U/base_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt19742
AUS,P4U,p4uhs20_1247,399,AUS/P4U/base_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt7428
AUS,P4U,p4uhs20_1247,1270,AUS/P4U/base_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt8037
AUS,P4U,p4uhs20_1247,450,AUS/P4U/base_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt9759
AUS,P4U,p4uhs2_1247,1363,AUS/P4U/base_timeseries/opendss/p4uhs2_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs2_1247/p4uhs2_1247--p4udt15941
AUS,P4U,p4uhs2_1247,1,AUS/P4U/base_timeseries/opendss/p4uhs2_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs2_1247/p4uhs2_1247--p4udt19190
AUS,P4U,p4uhs2_1247,1719,AUS/P4U/base_timeseries/opendss/p4uhs2_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs2_1247/p4uhs2_1247--p4udt19679
AUS,P4U,p4uhs2_1247,1516,AUS/P4U/base_timeseries/opendss/p4uhs2_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs2_1247/p4uhs2_1247--p4udt22231
AUS,P4U,p4uhs3_1247,539,AUS/P4U/base_timeseries/opendss/p4uhs3_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs3_1247/p4uhs3_1247--p4udt13996
AUS,P4U,p4uhs3_1247,854,AUS/P4U/base_timeseries/opendss/p4uhs3_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs3_1247/p4uhs3_1247--p4udt16430
AUS,P4U,p4uhs3_1247,1278,AUS/P4U/base_timeseries/opendss/p4uhs3_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs3_1247/p4uhs3_1247--p4udt17537
AUS,P4U,p4uhs3_1247,267,AUS/P4U/base_timeseries/opendss/p4uhs3_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs3_1247/p4uhs3_1247--p4udt17903
AUS,P4U,p4uhs3_1247,486,AUS/P4U/base_timeseries/opendss/p4uhs3_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs3_1247/p4uhs3_1247--p4udt2390
AUS,P4U,p4uhs4_1247,663,AUS/P4U/base_timeseries/opendss/p4uhs4_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs4_1247/p4uhs4_1247--p4udt17398
AUS,P4U,p4uhs4_1247,890,AUS/P4U/base_timeseries/opendss/p4uhs4_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs4_1247/p4uhs4_1247--p4udt19484
AUS,P4U,p4uhs4_1247,927,AUS/P4U/base_timeseries/opendss/p4uhs4_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs4_1247/p4uhs4_1247--p4udt5981
AUS,P4U,p4uhs4_1247,794,AUS/P4U/base_timeseries/opendss/p4uhs4_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs4_1247/p4uhs4_1247--p4udt8999
