case,topology,donor, S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva,season,design
NC_GSO_urban__NC,NC_GSO_urban,NC,4668.2,20.5984,4369.758989369194,1642.3451570321993,4147.28,19.1864,3916.916864732681,1362.972366987938,4393.92,20.4427,4117.199503957039,1534.6664820135709,12403.875358058916,4539.984006033708,13208.617591303908,13209.4,5.0,22,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4669.01,20.9006,4361.7925901489225,1665.658962879845,4114.73,19.5838,3876.702176307632,1379.1965810252238,4428.3,20.8132,4139.326150289762,1573.4738356665912,12377.820916746316,4618.32937957166,13211.336681246808,13212.04,5.0,23,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4823.04,21.0227,4502.010603403564,1730.2067415317376,4259.44,19.5863,4012.978731078486,1427.8763313087388,4556.81,21.0303,4253.284433516928,1635.2641693936146,12768.27376799898,4793.347242234091,13638.36474065729,13639.29,6.0,24,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4868.15,18.1409,4626.172355067727,1515.722192127276,4247.14,16.9039,4063.637195822349,1234.9295203893523,4544.01,17.7899,4326.730279734675,1388.319835818499,13016.539830624752,4138.971548335127,13658.747916268472,13659.3,6.0,25,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5195.81,17.5456,4954.08702499884,1566.353505706213,4633.45,16.2505,4448.331682894678,1296.6125641283145,4777.12,17.2274,4562.8032978856245,1414.815026497833,13965.222005779142,4277.78109633236,14605.712470771034,14606.38,6.0,26,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5390.16,18.4519,5113.050253742069,1706.031045528822,4827.96,16.9209,4618.945444442595,1405.183526398956,4970.58,17.9988,4727.334667506205,1535.8946831713426,14459.330365690868,4647.109255099121,15187.753588105712,15188.7,6.0,27,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,6089.78,19.8052,5729.569648198404,2063.3594196948866,5331.41,18.2601,5062.941024764684,1670.4971618816746,5716.96,19.6098,5385.376677942063,1918.684361294924,16177.887350905152,5652.540942871486,17136.9559213244,17138.149999999998,7.0,28,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,6505.8,20.5096,6093.420097180865,2279.4001753251528,5739.52,18.9986,5426.868432035665,1868.4723310166428,6115.13,20.4738,5728.850891982015,2138.944219547782,17249.139421198546,6286.816725889577,18359.1087832953,18360.45,7.0,29,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,6423.56,19.5641,6052.711519201137,2151.001241034014,5669.37,18.1301,5387.899320448669,1764.1703743144444,6096.48,19.5359,5745.518763804151,2038.6472292121623,17186.129603453955,5953.818844560621,18188.21073059584,18189.41,7.0,30,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5983.6,19.0029,5657.506341045864,1948.355963633402,5265.17,17.6287,5017.912816371908,1594.5425977974216,5521.2,18.8949,5223.685652297466,1787.9478868192996,15899.104809715238,5330.846448250124,16769.002880467615,16769.97,7.0,31,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5679.61,18.9684,5371.195763550527,1846.138083057948,5048.42,17.481,4815.266881188372,1516.4924527772655,5256.69,19.0918,4967.54961930182,1719.3721342031645,15154.012264040715,5082.002670038378,15983.455159538367,15984.719999999998,8.0,32,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5679.97,18.6621,5381.329386578424,1817.5129254141432,5098.73,17.1488,4872.05182378699,1503.3823995357482,5233.24,18.6278,4959.089076355198,1671.5969700781795,15212.470286720612,4992.492295028071,16010.753621871523,16011.94,8.0,33,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5701.56,19.0785,5388.382618504992,1863.630647471031,5101.86,17.6407,4861.948294465313,1546.1029207481104,5243.04,18.9135,4959.963086726745,1699.4806912430931,15210.293999697047,5109.214259462235,16045.47019897866,16046.46,8.0,34,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5674.33,18.8797,5369.051409048589,1836.1121741041184,5049.68,17.3719,4819.348312797113,1507.6969000232175,5164.87,18.6238,4894.415901628527,1649.416593461401,15082.81562347423,4993.225667588737,15887.845344765454,15888.88,8.0,35,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5557.94,18.5686,5268.610695494251,1769.8695948921174,5055.6,17.3808,4824.763753275945,1510.2139203022264,5090.51,18.4005,4830.248803750067,1606.8567310034368,14923.62325252026,4886.940246197781,15703.398229462024,15704.05,9.0,36,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5452.25,18.2657,5177.528997365321,1708.8661574100106,5036.04,17.1097,4813.161090557996,1481.613714143654,5046.51,18.2019,4793.991186289615,1576.360265255848,14784.681274212931,4766.840136809513,15534.141922551136,15534.8,9.0,37,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5416.32,18.5039,5136.307385272719,1718.9731779155018,4983.95,17.1283,4762.900172062246,1467.8349885015764,5106.72,18.4582,4844.004236425434,1616.8525337495846,14743.211793760398,4803.660700166663,15506.045598991424,15506.990000000002,9.0,38,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5409.95,18.5738,5128.16822848004,1723.2091059728905,4964.31,17.1025,4744.789125029327,1459.91435882501,5067.63,18.2805,4811.878301522827,1589.5600108941444,14684.835655032191,4772.683475692045,15440.948992029236,15441.89,9.0,39,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5388.39,18.0394,5123.517185249205,1668.627712989351,4957.22,16.7311,4747.362908516273,1427.08638254449,5032.59,17.8174,4791.209435257377,1539.8942351995129,14662.089529022856,4635.608330733354,15377.442373588856,15378.2,10.0,40,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5509.39,18.0356,5238.682425366575,1705.7504560325865,5032.5,16.7238,4819.640578985831,1448.143963628315,5127.52,17.8293,4881.260296170021,1569.9551813456849,14939.583300522429,4723.849601006586,15668.628026926246,15669.41,10.0,41,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5513.04,18.112,5239.872412123104,1713.869057504452,5056.23,16.7774,4841.003631936057,1459.5018494273647,5102.77,17.8963,4855.868647082766,1568.056553565141,14936.744691141928,4741.427460496958,15671.230849282743,15672.04,10.0,42,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5399.53,17.8184,5140.520876732324,1652.2618850470217,4985.04,16.5181,4779.307226091018,1417.337729771624,5019.55,17.5716,4785.339942533234,1515.389005138955,14705.168045356577,4584.9886199576,15403.379106135018,15404.12,10.0,43,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5401.43,17.4961,5151.545895946102,1623.890675772505,5060.45,16.2765,4857.628820575655,1418.3075985176042,5076.36,17.5462,4840.178132427362,1530.394228939712,14849.352848949118,4572.592503229821,15537.434866579066,15538.240000000002,11.0,44,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5390.78,17.3154,5146.474359184183,1604.465854625692,4999.47,15.8104,4810.332825343618,1362.1300930240395,5035.61,17.1715,4811.149369620619,1486.677441578744,14767.95655414842,4453.273389228476,15424.791235683731,15425.86,11.0,45,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5355.22,16.1788,5143.136415751476,1492.155842186419,5051.56,14.9493,4880.587286535564,1303.1217027228984,5046.7,16.0021,4851.148412656623,1391.2368484119156,14874.872114943662,4186.514393321233,15452.790142929349,15453.48,11.0,46,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5498.15,16.6779,5266.860773528416,1577.919837877596,5092.09,15.1618,4914.839875281198,1331.814389637647,5088.94,16.2215,4886.343842403674,1421.6026791630964,15068.044491213288,4331.33690667834,15678.215593247116,15679.18,11.0,47,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5434.54,16.4527,5212.016642321563,1539.1905443326543,5072.49,15.3785,4890.869420323964,1345.1955669864244,4968.69,16.1516,4772.57092540967,1382.1892338005969,14875.456988055195,4266.575345119676,15475.23459528363,15475.719999999998,12.0,48,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5377.56,16.0924,5166.845313142671,1490.590843811813,5032.66,15.2003,4856.593002071525,1319.5344208583167,4942.87,15.9277,4753.107041504187,1356.4428808111738,14776.545356718383,4166.568145481304,15352.738608798598,15353.09,12.0,49,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5355.46,16.7185,5129.08288630641,1540.6039585171486,4988.45,15.6434,4803.6707834107965,1345.1321151119316,4957.93,16.6558,4749.914543210032,1421.0495125441043,14682.66821292724,4306.785586173184,15301.27929083621,15301.84,12.0,50,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5020.93,16.3866,4816.979726311786,1416.4901627619008,4772.22,15.3574,4601.816342974101,1263.8710669749814,4713.76,16.4403,4521.038617206934,1334.0701478271742,13939.83468649282,4014.4313775640567,14506.365856820214,14506.910000000002,12.0,51,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,5175.19,16.7781,4954.881661702632,1493.9006843237464,4846.21,15.674,4666.000976432185,1309.2693580901898,4823.81,16.6254,4622.1546303492605,1380.1556032712017,14243.037268484077,4183.325645685138,14844.673256399865,14845.21,13.0,52,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4995.34,16.4797,4790.132940616205,1417.0561480843148,4680.04,15.4097,4511.794586495108,1243.5771029065468,4709.83,16.4039,4518.1152109698,1330.0878051103712,13820.042738081112,3990.721056101233,14384.694499015202,14385.21,13.0,53,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4989.43,16.6593,4780.005558324965,1430.3700875236595,4646.69,15.5448,4476.719669611014,1245.2746507569532,4642.79,16.451,4452.724750641137,1314.8160628497917,13709.449978577117,3990.460801130405,14278.403136221725,14278.91,13.0,54,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4870.18,16.0276,4680.870292806952,1344.6585195942398,4585.35,15.1738,4425.487671132995,1200.2056053651245,4584.74,16.094,4405.055737408122,1270.954294193063,13511.413701348069,3815.818419152427,14039.899231010146,14040.27,13.0,55,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4750.67,15.8089,4570.979173137938,1294.2236466852275,4502.73,14.9853,4349.60204966281,1164.2763685951363,4483.54,15.8932,4312.151379070576,1227.795347596549,13232.732601871325,3686.295362876913,13736.592940572858,13736.94,14.0,56,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4789.97,16.716,4587.556459882153,1377.7294104045,4515.61,15.6917,4347.317442524145,1221.2963301448694,4492.67,16.5395,4306.779962610882,1278.9566382615992,13241.65386501718,3877.982378810969,13797.83114881802,13798.25,14.0,57,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4641.07,15.4514,4473.326814406036,1236.478045262409,4449.1,14.6502,4304.450625798187,1125.2535803389396,4387.01,15.2334,4232.865779104876,1152.694250954201,13010.6432193091,3514.4258765555496,13476.94424645131,13477.18,14.0,58,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4487.94,15.6572,4321.40877765579,1211.210807415246,4280.16,14.689,4140.269189375984,1085.3297494789024,4270.85,15.6958,4111.596750967565,1155.3925220170715,12573.274717999338,3451.93307891122,13038.522888562296,13038.95,14.0,59,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4321.16,15.4483,4165.04167233398,1151.0219864630571,4128.59,14.5103,3996.89877193293,1034.4349157975248,4160.85,15.6854,4005.902729835256,1124.9071257657,12167.843174102169,3310.3640280262816,12610.11171669764,12610.6,15.0,60,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4344.52,15.5929,4184.623779827773,1167.808996240363,4134.33,14.5442,4001.842088875822,1038.2410339617666,4096.39,15.6233,3945.041202041701,1103.2048523702986,12131.507070745296,3309.254882572428,12574.76169497349,12575.240000000002,15.0,61,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4313.43,15.8411,4149.616415013399,1177.4387343515364,4086.16,14.8762,3949.203382218181,1049.0453715051972,4182.23,16.0246,4019.722185337371,1154.5047967014038,12118.541982568951,3380.9889025581374,12581.34117423526,12581.82,15.0,62,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4341.66,16.0424,4172.584713127359,1199.811804982715,4084.46,15.0479,3944.400242668757,1060.4339758960248,4145.92,16.0206,3984.902963653197,1144.2032235000784,12101.887919449313,3404.4490043788182,12571.633316253268,12572.04,15.0,63,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4459.11,17.4216,4254.5595879439,1335.059813167422,4121.08,16.388,3953.653241192455,1162.723705274988,4231.34,17.4579,4036.434523102892,1269.4229146754572,12244.647352239246,3767.206433117867,12811.05901517998,12811.53,16.0,64,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4319.01,16.0841,4149.94699223799,1196.573166051646,4002.6,15.1645,3863.224502843269,1047.044985008465,4099.66,16.0094,3940.660679272578,1130.6659658957558,11953.832174353836,3374.284116955867,12420.94589612875,12421.27,16.0,65,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3839.05,15.1553,3705.530723556499,1003.6667570856624,3601.02,14.3394,3488.8325662898333,891.8477251165112,3640.79,14.9578,3517.4261706522334,939.7153601547468,10711.789460498569,2835.2298423569205,11080.657097168896,11080.86,16.0,66,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3813.24,15.1845,3680.109832019887,998.79473460294,3578.74,14.3925,3466.423772622482,889.5427006039226,3634.01,14.9621,3510.8054994706144,938.2288766537148,10657.339104112983,2826.5663118605776,11025.804002221372,11025.99,16.0,67,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3785.93,15.1964,3653.547258480419,992.400319906344,3540.5,14.3438,3430.1306794359075,877.1224384272467,3595.79,14.9547,3474.00115199829,927.9125605435856,10557.679089914616,2797.4353188771765,10922.0067812157,10922.22,17.0,68,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3782.32,15.1459,3650.935930515759,988.2365170691849,3516.62,14.2422,3408.5346129111163,865.1635781670809,3562.39,14.8733,3443.034969465304,914.4029260337328,10502.505512892178,2767.8030212699987,10861.093665597493,10861.33,17.0,69,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3793.96,14.1422,3678.973884736817,926.9755320527572,3595.91,13.2944,3499.54447665766,826.8961143909578,3626.94,13.8631,3521.290841090024,869.0250721673772,10699.8092024845,2622.896718611092,11016.601298316684,11016.81,17.0,70,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3762.28,13.6307,3656.314887686023,886.6297087767509,3586.51,12.8763,3496.3216708189,799.2426128918153,3610.24,13.3499,3512.684632533189,833.5943437699037,10665.321191038112,2519.46666543847,10958.868024858328,10959.03,17.0,71,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3916.43,13.9914,3800.2374621280383,946.8997710099226,3655.66,13.1405,3559.9384204504336,831.0766981457667,3742.53,13.7799,3634.812128610164,891.4435431413763,10994.988011188636,2669.4200122970656,11314.396341309328,11314.62,18.0,72,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3963.33,14.3952,3838.897259315831,985.3184872503924,3692.15,13.5253,3589.7546571272464,863.5005061569128,3776.24,14.1389,3661.844071300186,922.4351115843735,11090.495987743265,2771.254104991679,11431.489429141884,11431.72,18.0,73,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4277.91,15.3099,4126.094717413937,1129.5381140221868,3959.98,14.3278,3836.807883358928,979.9728907448324,4101.78,15.2003,3958.27972563951,1075.4630546844464,11921.182326412376,3184.9740594514656,12339.313101584932,12339.669999999998,18.0,74,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4366.74,15.3271,4211.425987186374,1154.2570693096382,4027.88,14.1916,3904.954352409703,987.496227839135,4164.24,15.1834,4018.876445064246,1090.654343459818,12135.256784660323,3232.407640608591,12558.380324894975,12558.86,18.0,75,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4414.78,15.3347,4257.602496331201,1167.520206092521,4010.17,14.2656,3886.51180954612,988.174773589448,4218.7,15.0424,4074.14215512464,1094.8951501565589,12218.25646100196,3250.590129838528,12643.26410145022,12643.65,19.0,76,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4379.93,15.22,4226.303580299068,1149.8455774804222,3987.21,14.1762,3865.788148122233,976.4863429345436,4168.09,14.9441,4027.116361925541,1074.8525738963438,12119.20809034684,3201.184494311309,12534.862859391302,12535.23,19.0,77,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4392.53,14.8171,4246.465671788539,1123.3205683247804,4009.64,13.7788,3894.252477230063,954.9924466651652,4114.42,14.1422,3989.7214864782063,1005.273294549364,12130.439635496808,3083.586309539309,12516.232271686644,12516.59,19.0,78,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4457.69,14.849,4308.823547767192,1142.3833727374304,4031.44,13.9055,3913.292268503064,968.84059311847,4175.32,14.3768,4044.564761700861,1036.7222341628692,12266.680577971118,3147.9462000187696,12664.16273111596,12664.45,19.0,79,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4497.8,14.5448,4353.6525735299365,1129.5636808060715,4116.63,13.8818,3996.3945214773007,987.6605619372558,4138.39,14.1955,4012.022661043442,1014.8625322544436,12362.06975605068,3132.0867749977715,12752.675649430548,12752.82,20.0,80,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4702.72,14.9015,4544.5644567906365,1209.3425058581347,4228.4,14.1162,4100.715411110416,1031.261207008937,4300.99,14.4086,4165.705896188419,1070.2379952893873,12810.98576408947,3310.8417081564585,13231.894386828042,13232.11,20.0,81,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4347.27,13.6385,4224.689058384913,1025.06527248893,3980.46,13.0536,3877.6017194197448,899.0365493977647,4074.05,13.445,3962.3948086882656,947.2648956761162,12064.685586492924,2871.366717562811,12401.668642874536,12401.78,20.0,82,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4379.11,13.9064,4250.756717269819,1052.4598437401346,4016.16,13.2361,3909.470042942069,919.5570286494128,4040.75,13.6626,3926.410957419068,954.4409651515812,12086.637717630956,2926.457837541129,12435.874186890327,12436.02,20.0,83,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4324.14,13.7539,4200.14912878509,1028.0729719070782,3905.04,12.9518,3805.691720237988,875.2416421263493,4074.44,13.4339,3962.957578472897,946.5878431631324,11968.798427495974,2849.90245719656,12303.417403858371,12303.62,21.0,84,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4448.89,13.7498,4321.3977121015005,1057.4233049937577,4011.63,12.8353,3911.3900891433454,891.1805807193143,4152.46,13.4577,4038.4417620147433,966.3913215748864,12271.229563259589,2914.9952072879582,12612.702805216964,12612.98,21.0,85,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4220.72,14.4692,4086.8476044964727,1054.5871116325309,3920.25,13.6605,3809.354620804419,925.8387740076682,3961.11,14.3977,3836.703986253679,984.933984572129,11732.906211554571,2965.359870212328,12101.836527114448,12102.08,21.0,86,1800.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4229.08,14.5532,4093.3888747371175,1062.678298723746,3841.03,13.4256,3736.0632354016498,891.8200277971764,3937.54,14.3518,3814.657363566274,976.0176485031412,11644.10947370504,2930.515975024064,12007.214885871692,12007.65,21.0,87,2700.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4169.47,14.7186,4032.650193078939,1059.3453172409806,3821.5,13.31,3718.849567659237,879.7841457543449,3935.75,14.5282,3809.9016008449184,987.308388690854,11561.401361583095,2926.43785168618,11926.02364341934,11926.72,22.0,88,0.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4223.84,15.2519,4075.07044542676,1111.136899940483,3907.06,14.1113,3789.160362605802,952.56579303325,3935.66,15.0868,3800.00811590121,1024.3817426550186,11664.238923933772,3088.084435628752,12066.098588863932,12066.56,22.0,89,900.0,uhs0_1247_circuit_2_fire_mixed,uhs0_1247,circuit_2,fire_mixed,data,,,,,,summer,NC
