geography,urbanicity,feeder_id,load_count,smart_ds_relpath,feeder_path
GSO_COPY,urban-suburban,uhs18_1247,1050,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs18_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs18_1247/uhs18_1247--udt13374
GSO_COPY,urban-suburban,uhs18_1247,2386,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs18_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs18_1247/uhs18_1247--udt17294
GSO_COPY,urban-suburban,uhs19_1247,12,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs19_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs19_1247/uhs19_1247--udt15839
GSO_COPY,urban-suburban,uhs19_1247,1317,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs19_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs19_1247/uhs19_1247--udt19872
GSO_COPY,urban-suburban,uhs1_1247,2179,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs1_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs1_1247/uhs1_1247--udt15926
GSO_COPY,urban-suburban,uhs1_1247,4311,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs1_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs1_1247/uhs1_1247--udt20176
GSO_COPY,urban-suburban,uhs20_1247,1689,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs20_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs20_1247/uhs20_1247--udt5173
GSO_COPY,urban-suburban,uhs20_1247,2173,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs20_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs20_1247/uhs20_1247--udt8894
GSO_COPY,urban-suburban,uhs20_1247,734,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs20_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs20_1247/uhs20_1247--udt9897
GSO_COPY,urban-suburban,uhs2_1247,1382,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs2_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs2_1247/uhs2_1247--udt10746
GSO_COPY,urban-suburban,uhs2_1247,2174,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs2_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs2_1247/uhs2_1247--udt12473
GSO_COPY,urban-suburban,uhs2_1247,1532,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs2_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs2_1247/uhs2_1247--udt9312
GSO_COPY,urban-suburban,uhs3_1247,1527,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs3_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs3_1247/uhs3_1247--udt1567
GSO_COPY,urban-suburban,uhs3_1247,855,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs3_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs3_1247/uhs3_1247--udt1571
GSO_COPY,urban-suburban,uhs3_1247,518,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs3_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs3_1247/uhs3_1247--udt1582
GSO_COPY,urban-suburban,uhs4_1247,1021,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs4_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs4_1247/uhs4_1247--p1umv7
GSO_COPY,urban-suburban,uhs4_1247,382,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs4_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs4_1247/uhs4_1247--p1umv8
GSO_COPY,urban-suburban,uhs4_1247,921,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs4_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs4_1247/uhs4_1247--udt11389
GSO_COPY,urban-suburban,uhs4_1247,470,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs4_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs4_1247/uhs4_1247--udt12982
GSO_COPY,urban-suburban,uhs5_1247,1585,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs5_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs5_1247/uhs5_1247--udt159
GSO_COPY,urban-suburban,uhs5_1247,1791,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs5_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs5_1247/uhs5_1247--udt18558
GSO_COPY,urban-suburban,uhs5_1247,2146,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs5_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs5_1247/uhs5_1247--udt19869
GSO_COPY,urban-suburban,uhs5_1247,852,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs5_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs5_1247/uhs5_1247--udt20368
GSO_COPY,urban-suburban,uhs6_1247,2092,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs6_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs6_1247/uhs6_1247--udt10788
GSO_COPY,urban-suburban,uhs6_1247,3828,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs6_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs6_1247/uhs6_1247--udt6570
GSO_COPY,urban-suburban,uhs6_1247,3755,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs6_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs6_1247/uhs6_1247--udt9964
GSO_COPY,urban-suburban,uhs7_1247,1034,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs7_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs7_1247/uhs7_1247--udt15849
GSO_COPY,urban-suburban,uhs7_1247,3356,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs7_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs7_1247/uhs7_1247--udt9662
GSO_COPY,urban-suburban,uhs7_1247,3892,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs7_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs7_1247/uhs7_1247--udt9675
GSO_COPY,urban-suburban,uhs8_1247,2794,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs8_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs8_1247/uhs8_1247--udt12494
GSO_COPY,urban-suburban,uhs8_1247,1759,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs8_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs8_1247/uhs8_1247--udt7252
GSO_COPY,urban-suburban,uhs9_1247,1043,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs9_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs9_1247/uhs9_1247--udt11456
GSO_COPY,urban-suburban,uhs9_1247,105,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs9_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs9_1247/uhs9_1247--udt13714
GSO_COPY,urban-suburban,uhs9_1247,2027,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs9_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs9_1247/uhs9_1247--udt14110
GSO_COPY,urban-suburban,uhs9_1247,679,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs9_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs9_1247/uhs9_1247--udt16813
GSO_COPY,urban-suburban,uhs9_1247,2673,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs9_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs9_1247/uhs9_1247--udt2508
