Source_File,State,Matched_Buildings,Tolerance
com_13490.parquet,WA,"[337545, 339143]",30
com_13492.parquet,WA,"[333758, 333866, 334859, 334874, 336269, 336467, 338379, 339320, 339695]",20
com_13495.parquet,WA,"[333591, 333976, 338976, 339486]",25
com_13497.parquet,WA,"[333554, 335917, 336077, 338779, 339313, 339982]",10
com_13499.parquet,WA,[334573],20
com_13501.parquet,WA,"[335059, 336185, 336299, 336483, 336529, 336646, 337275, 337324, 337340, 337453, 337735, 338049, 338150, 338947, 339650, 339689, 339981]",35
com_13502.parquet,WA,[337709],25
com_13508.parquet,WA,"[333520, 333775, 336111, 339151]",40
com_13509.parquet,WA,"[334011, 334047, 334555, 334752, 336376, 336528, 337272, 338286]",20
com_13510.parquet,WA,"[335697, 336964, 338381, 339502]",30
com_13513.parquet,WA,"[333509, 334589, 335027, 335226, 335360, 335376, 336173, 336800, 336974, 337402, 337774, 337980, 338823, 338923, 339054, 339798]",20
com_13515.parquet,WA,[338229],40
com_13517.parquet,WA,"[333792, 335075, 335621, 337229, 339852]",25
com_13520.parquet,WA,[335264],20
com_13526.parquet,WA,"[333523, 333778, 335543, 335698, 337349, 338122, 338250]",20
com_13527.parquet,WA,[340335],30
com_13532.parquet,WA,"[335669, 337816, 337906, 338997]",20
com_13533.parquet,WA,[337774],15
com_13534.parquet,WA,"[335106, 335646, 338856, 339135, 339294]",30
com_13537.parquet,WA,"[334273, 335272, 336717, 337266, 338032, 338944, 339378, 339431]",15
com_13538.parquet,WA,"[338809, 339214]",15
com_13539.parquet,WA,"[333461, 335724]",20
com_13540.parquet,WA,"[335027, 335760, 337774, 338923, 339798]",25
com_13545.parquet,WA,"[335230, 337341]",20
com_13551.parquet,WA,"[334000, 334315, 334771, 335104, 335703, 336530, 337740, 338243, 338244]",15
com_13557.parquet,WA,"[335621, 338380, 338745, 339158, 339478, 339995]",15
com_13562.parquet,WA,[339834],15
com_13564.parquet,WA,"[333684, 334408, 335912, 336174, 337628, 340195]",25
com_13567.parquet,WA,"[333897, 336394, 339436, 340013, 340030]",30
com_13568.parquet,WA,[335646],15
com_13569.parquet,WA,"[333659, 334298, 334990, 337959, 340003]",15
com_13571.parquet,WA,"[334408, 335912, 340195]",20
