bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
427272,0,1698,13633.0,0-30%,,2,Cold,"WA, Spokane",G5300630,,Mobile Home,1,Electricity,68F,Yes,12F,Night -1h,"AC, SEER 13",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,10000-14999,1,200%,102%,Occupied,Electric Standard,Electricity,15.87,0.0,31.53,0,30,9359.517697020088,203.97746483986663,0.0,0.0,2374.4618105353447,18884.03440654714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.6167882892944,0.0,0.0,0.0,0.0,19699.651194836435,18057.0,32286.0,6960.0,6.5265,13.8456,15.617,31.899,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
427370,0,634,27012.0,30-60%,,2,Cold,Not in a census Place,G5300470,,Mobile Home,1,Other Fuel,65F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,25000-29999,1,100%,102%,Occupied,Electric Standard,Electricity,2.51,0.0,22.43,0,30,0.0,0.0,0.0,0.0,1463.5969244400776,6211.934403370423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6211.934403370423,2393.0,26092.0,3870.0,16.727700000000002,18.068,6.126,31.51,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
427434,0,322,64407.0,60-80%,,1,Marine,"WA, Kent",G5300330,,10 to 19 Unit,1,Electricity,75F,Yes,6F,Night -1h,"Room AC, EER 10.7",100% Conditioned,Room AC,Shared Heating,Ducted Heating,Electricity Shared Heating,,,,60000-69999,1,100%,91%,Occupied,"Electric Heat Pump, 50 gal, 3.45 UEF",Electricity,4.8,0.0,5.35,0,50,2728.784734373561,196.3576170153889,0.0,0.0,412.6440668024889,7045.721598010395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7045.721598010395,4267.0,10093.0,4081.000000000001,12.3064,14.1424,4.399,11.538,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
427661,0,1228,54746.0,30-60%,,3,Marine,"WA, Edmonds",G5300610,,Single-Family Detached,1,Natural Gas,70F,Yes,3F,Night +1h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,3,200%,94%,Occupied,Electric Premium,Electricity,0.0,0.0,43.27,0,50,0.0,466.2760726440055,0.0,0.0,6344.988669228611,14213.653832282604,0.0,0.0,0.0,0.0,18430.946532060883,0.0,0.0,19567.769213258933,0.0,0.0,0.0,0.0,33781.42304554154,0.0,51844.0,21006.0,12.8964,13.1701,0.0,27.811,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
428011,0,2179,12655.0,0-30%,,3,Cold,In another census Place,G5300650,,Single-Family Detached,1,Other Fuel,62F,Yes,3F,Night -3h,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,10000-14999,2,100%,94%,Occupied,Other Fuel,Other Fuel,0.0,0.0,62.27,0,40,0.0,0.0,0.0,0.0,0.0,5286.415963766544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5286.415963766544,0.0,69334.0,8717.0,10.1099,10.3534,0.0,52.254,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
428031,0,1698,38588.0,30-60%,,4,Marine,"WA, Seattle",G5300330,,Single-Family Detached,2,Natural Gas,68F,Yes,3F,Night,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,35000-39999,1,200%,94%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,93.29,0,40,0.0,872.4725759027056,0.0,0.0,0.0,10452.379717692304,0.0,0.0,0.0,0.0,35121.34397836894,0.0,4083.0661496394,39204.410128008334,0.0,0.0,0.0,0.0,49656.78984570064,0.0,98658.0,6955.0,13.9416,13.6988,0.0,72.041,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
428190,0,2179,47457.0,30-60%,,3,Marine,Not in a census Place,G5300670,,Single-Family Detached,1,Natural Gas,70F,Yes,12F,Night +3h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,45000-49999,4,100%,94%,Occupied,Natural Gas Standard,Natural Gas,13.59,0.0,36.87,0,40,0.0,276.3660191724055,0.0,0.0,0.0,8180.785852787411,0.0,0.0,0.0,0.0,12750.936121053046,0.0,7303.62413976195,20054.560260815,0.0,0.0,0.0,0.0,28235.34611360241,13490.0,40843.0,14883.0,7.719,7.0283,12.937,37.33,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
428326,0,1138,22425.0,0-30%,,3,Marine,Not in a census Place,G5300670,,50 or more Unit,3,Electricity,70F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,20000-24999,4,50%,91%,Occupied,Electric Standard,Electricity,10.58,21.98,10.58,0,50,2729.0778054437333,135.10576334939444,1504.3338031940166,28.134822736533334,1927.5284285227056,9260.166604231708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9260.166604231708,5107.0,27931.0,5509.0,3.7781,6.405399999999999,8.215,17.651,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
428400,0,1698,32204.0,30-60%,,2,Marine,"WA, Sammamish",G5300330,,Single-Family Detached,1,Natural Gas,70F,Yes,3F,Night -1h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,30000-34999,1,100%,94%,Occupied,Electric Tankless,Electricity,0.0,0.0,39.9,0,0,0.0,396.5251579430167,0.0,0.0,1217.417225495411,6094.705975301533,0.0,0.0,0.0,0.0,15970.321826894906,0.0,0.0,15970.321826894906,0.0,0.0,0.0,0.0,22065.02780219644,0.0,44834.0,3782.0,11.7615,15.1335,0.0,42.819,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
428419,0,1228,27274.0,0-30%,,3,Cold,Not in a census Place,G5300770,,Single-Family Detached,1,Electricity,70F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,25000-29999,6,100%,94%,Occupied,Electric Premium,Electricity,34.65,45.15,34.65,0,50,6833.245072135533,444.29574238108887,881.2647080078723,23.73875668395,6140.718133318572,22625.08661729556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467.0722687097664,0.0,0.0,0.0,0.0,25092.158886005323,19552.0,53507.0,20151.0,8.6723,14.9181,23.71,38.633,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
