bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
2649,0,1138,297129.0,150%+,,2,Marine,In another census Place,G5300350,,10 to 19 Unit,3,Electricity,68F,No,0F,,,,,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,200000+,1,50%,91%,Occupied,Electric Standard,Electricity,0.0,0.0,17.41,0,30,7319.156906481077,172.61886033143887,0.0,0.0,945.4472723755888,10557.885302954304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10557.885302954304,0.0,25564.0,2181.0,13.0689,16.4363,0.0,21.885,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
2982,0,1228,280058.0,150%+,,2,Marine,In another census Place,G5300610,,Single-Family Detached,1,Natural Gas,72F,Yes,6F,Night -5h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,2,200%,94%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,53.78,0,30,0.0,785.7235391317278,0.0,0.0,0.0,7107.559593816733,0.0,0.0,0.0,0.0,31084.28998674657,0.0,6852.001620626555,37936.29160737313,0.0,0.0,0.0,0.0,45043.85120118986,0.0,87174.0,14387.0,5.3584,5.6752,0.0,44.971,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
3279,0,2678,128932.0,120-150%,,3,Marine,In another census Place,G5300610,,Single-Family Detached,2,Natural Gas,68F,Yes,3F,Night -5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,120000-139999,2,100%,94%,Occupied,Natural Gas Tankless,Natural Gas,14.12,0.0,50.59,0,0,0.0,406.7826453990445,0.0,0.0,0.0,5995.35488251315,0.0,0.0,0.0,0.0,18556.3809500946,0.0,3095.709714229184,24896.094340060103,0.0,0.0,0.0,0.0,30891.449222573257,3106.0,59817.0,7966.0,3.1857,2.7919,13.289,35.98,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
3641,0,2678,149501.0,120-150%,,5,Marine,In another census Place,G5300330,,Single-Family Detached,1,Natural Gas,65F,Yes,6F,Night +3h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,140000-159999,3,200%,94%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,47.23,0,50,0.0,283.1066537863667,0.0,0.0,0.0,11483.403742558185,0.0,0.0,0.0,0.0,11385.811076190834,0.0,9121.543988040245,20507.35506423108,0.0,0.0,0.0,0.0,31990.758806789265,0.0,31848.0,19729.0,6.4333,7.1596,0.0,47.197,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
3716,0,2179,108692.0,120-150%,,4,Marine,In another census Place,G5300330,,Single-Family Detached,2,Natural Gas,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,2,100%,94%,Occupied,Natural Gas Tankless,Natural Gas,32.08,0.0,93.0,0,0,0.0,1017.8358267081276,0.0,0.0,0.0,6505.591615682989,0.0,0.0,0.0,0.0,40989.21294535717,0.0,2722.6302418999444,44525.4084780552,0.0,0.0,0.0,0.0,51031.00009373819,11795.0,115329.0,7005.0,6.169,4.9396,27.603,65.482,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
3754,0,1228,87842.0,120-150%,,2,Marine,"WA, Seattle",G5300330,,Single-Family Detached,1,Natural Gas,72F,Yes,12F,Night +1h,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,1,100%,94%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,45.56,0,30,0.0,425.53919389006666,0.0,0.0,0.0,4380.240214794033,0.0,0.0,0.0,0.0,19765.299114555008,0.0,3065.523394001445,22830.82250855645,0.0,0.0,0.0,0.0,27211.06272335049,0.0,62996.0,3808.0,20.1506,20.8616,0.0,56.135,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
3819,0,5587,149501.0,150%+,,4,Marine,"WA, Bellingham",G5300730,,Single-Family Detached,2,Natural Gas,68F,Yes,12F,Day and Night -1h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,140000-159999,2,100%,94%,Occupied,Natural Gas Premium,Natural Gas,32.43,0.0,138.46,0,40,0.0,1296.546414441911,0.0,0.0,0.0,10348.339487781168,0.0,0.0,0.0,0.0,52009.85746811342,0.0,3790.581221607522,55800.14561865077,0.0,0.0,0.0,0.0,66148.48510643194,11451.0,142781.0,7840.0,17.751099999999997,17.675900000000002,31.114,140.465,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
3833,0,1698,87842.0,150%+,,3,Cold,In another census Place,G5300770,,Single-Family Detached,1,Electricity,75F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,80000-99999,1,200%,94%,Occupied,Electric Standard,Electricity,2.89,0.0,41.86,0,50,15275.157248446396,0.0,0.0,0.0,2362.445896658284,24017.760342753954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24017.760342753954,4151.0,52117.0,6963.0,9.8452,20.3779,6.041,41.863,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
3901,0,3310,273335.0,150%+,,3,Marine,"WA, Seattle",G5300330,,Single-Family Detached,3,Natural Gas,70F,Yes,6F,Night +2h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,5,100%,94%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,113.15,0,40,0.0,1116.3077062859943,0.0,0.0,0.0,9758.680494594655,0.0,0.0,0.0,0.0,44942.44861091027,0.0,7676.996683161361,52619.738365141806,0.0,0.0,0.0,0.0,62378.41885973646,0.0,125742.0,15926.0,7.791600000000001,7.9547,0.0,98.455,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
4097,0,623,89096.0,120-150%,,3,Marine,In another census Place,G5300110,,3 or 4 Unit,2,Electricity,70F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,80000-99999,2,200%,101%,Occupied,Electric Standard,Electricity,8.59,9.29,8.59,0,50,764.3293510091556,36.9269548417,14.946624578783332,0.2930710701722222,3733.139291853767,9163.1600800047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.2412824107666,0.0,0.0,0.0,0.0,10100.401362415469,7152.0,5038.0,11719.0,6.5603,7.0195,8.7,8.845,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
4112,0,2678,149501.0,150%+,,5,Marine,"WA, Shoreline",G5300330,,Single-Family Detached,2,Natural Gas,68F,Yes,3F,Night +5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,140000-159999,2,200%,94%,Occupied,Natural Gas Standard,Natural Gas,25.68,0.0,76.52,0,50,0.0,527.2348552398278,0.0,0.0,0.0,12693.201120229116,0.0,0.0,0.0,0.0,24475.244283292795,0.0,6609.631845594128,32061.095863630595,0.0,0.0,0.0,0.0,44754.29698385971,5890.0,78968.0,13597.0,8.210899999999999,8.0351,24.671,51.693,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
4488,0,854,297129.0,150%+,,1,Marine,"WA, Seattle",G5300330,,10 to 19 Unit,8,Electricity,68F,Yes,6F,Night -4h,Shared Cooling,100% Conditioned,Central AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,200000+,1,200%,91%,Occupied,Electric Standard,Electricity,13.19,0.0,28.1,0,30,8664.060047501405,211.011170524,0.0,0.0,2474.6921165342446,15903.208551825468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.41000494356666,0.0,0.0,0.0,0.0,16249.618556769035,7432.0,28242.0,7325.0,6.722,8.633700000000001,12.609,25.366,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,High
