substation,feeder_name,circuit_folder,mix,season,daily_name,scenario,design
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13526_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_229_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_15224_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14942_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13657_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_205_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_380_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_532_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_325_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_644_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_15253_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_97_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_462_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_887_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14691_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13887_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_695_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14434_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13551_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13264_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_505_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_15215_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_98_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14987_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13585_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14455_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13515_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13234_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_1256_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13167_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_1113_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14459_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_12774_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14746_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13527_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13096_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13164_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_645_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_419_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_829_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_39_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13860_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13932_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14822_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_1220_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_531_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13420_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_12995_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_317_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_910_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13831_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14490_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_754_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_396_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_691_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_853_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_599_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_772_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13810_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14919_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_12909_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_13564_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_362_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_30_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14989_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,res_kw_823_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14136_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_15086_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_2,2,winter,com_kw_14893_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_33_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14946_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_271_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13167_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_670_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_695_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_621_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13585_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1102_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1256_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1160_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_93_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_452_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14300_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_20_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_199_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_4_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1149_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13372_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_12961_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14976_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_24_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14987_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_267_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14787_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_141_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1258_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_887_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1223_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_842_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_250_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_736_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1099_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_15017_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_123_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13831_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13685_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_12814_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13623_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_319_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_470_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14533_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14746_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_512_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_825_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_314_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14382_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_517_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14650_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_409_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1186_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14219_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_12824_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14176_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1037_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_182_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1205_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_380_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13800_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14455_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_536_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_15027_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_505_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13219_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_331_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1042_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_384_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1157_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_272_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1276_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_597_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_598_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_461_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_523_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_15224_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_211_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_630_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_325_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_12995_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13638_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13262_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13515_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_12942_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13056_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1084_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_407_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13810_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1273_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_829_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_748_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13527_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_419_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14231_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_263_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_504_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14689_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1270_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14388_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14989_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_278_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_532_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_39_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_754_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1113_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_97_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_15215_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13363_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14919_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_245_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_280_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13537_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_317_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1209_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_76_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14691_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14942_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13509_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_30_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1224_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_558_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_15068_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13551_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_205_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1267_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13853_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_162_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1177_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_652_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_931_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_15111_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13526_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14206_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_664_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13096_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_98_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_910_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13023_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13264_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1220_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_222_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_15000_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_691_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14427_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_1105_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_362_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14694_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_462_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13018_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14842_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13887_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_599_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14217_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13420_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_408_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_644_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14490_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_12774_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_823_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14480_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_15253_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_968_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14059_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14129_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14893_pu,un,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13657_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13567_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14425_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_13891_pu,baseline,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14430_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14673_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,res_kw_780_pu,dm,on
uhs10_1247,uhs10_1247--udt13528,uhs10_1247_circuit_35_1,1,winter,com_kw_14822_pu,un,on
