bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State
107,0,322,13633.0,0-30%,,2,Cold,Not in a census Place,G3000810,,10 to 19 Unit,2,Electricity,60F,No,0F,,,,,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,10000-14999,1,100%,105%,Occupied,Electric Standard,Electricity,0.0,0.0,7.25,0,30,1033.0755223570834,0.0,0.0,0.0,1700.1052780690611,5577.142465377389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5577.142465377389,0.0,3525.0,4733.0,7.2073,11.2252,0.0,7.246,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
301,0,2179,280058.0,150%+,,3,Cold,Not in a census Place,G3000950,,Single-Family Detached,2,Natural Gas,75F,Yes,3F,Night -1h,"AC, SEER 13",60% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,2,200%,91%,Occupied,Natural Gas Tankless,Natural Gas,10.93,0.0,56.0,0,0,0.0,634.7919379930333,0.0,0.0,0.0,10279.17471522052,0.0,0.0,0.0,0.0,25907.482603224445,0.0,6180.868869932167,33064.571207900284,0.0,0.0,0.0,0.0,43343.745923120805,5169.0,83775.0,15904.0,13.7756,13.9013,10.916,64.702,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
997,0,5587,129611.0,150%+,,3,Cold,Not in a census Place,G3000630,,Single-Family Detached,2,Fuel Oil,70F,No,0F,,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,120000-139999,5,200%,91%,Occupied,Electric Standard,Electricity,22.85,0.0,93.44,0,50,0.0,1386.226161914611,0.0,0.0,11446.769858786656,35178.49283705252,49508.4958841935,0.0,0.0,49508.4958841935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84686.98872124602,18018.0,139862.0,37767.0,15.334700000000002,16.771,29.294,61.677,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
1092,0,1228,110733.0,150%+,,5,Cold,In another census Place,G3000630,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,4,100%,91%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,64.71,0,50,0.0,808.8761536753333,0.0,0.0,0.0,5314.550786503078,0.0,0.0,0.0,0.0,28884.205462963702,0.0,7217.461245131316,37183.39202810069,0.0,0.0,0.0,0.0,42497.94281460377,0.0,81482.0,15257.0,3.7042,3.9633,0.0,48.117,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
1403,0,1228,74877.0,120-150%,,3,Cold,"MT, Butte-Silver Bow Balance",G3000930,,Single-Family Detached,2,Propane,72F,Yes,3F,Night -4h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,70000-79999,2,100%,91%,Occupied,Electric Standard,Electricity,0.0,0.0,35.35,0,50,0.0,634.2057958526889,0.0,0.0,2920.7462853363663,7276.661601306106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.7825483429777,20924.68826815632,0.0,0.0,20924.68826815632,28921.13241780541,0.0,59176.0,8952.0,8.662799999999999,9.2193,0.0,40.943,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
1623,0,1228,47457.0,60-80%,,3,Cold,"MT, Bozeman",G3000310,,Single-Family Detached,1,Propane,72F,No,0F,,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Propane Fuel Wall/Floor Furnace,,,,45000-49999,4,100%,91%,Occupied,Electric Premium,Electricity,0.0,0.0,55.01,0,50,0.0,0.0,0.0,0.0,5141.052712961123,10874.988200880647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44993.14990605007,0.0,0.0,44993.14990605007,55868.13810693072,0.0,92108.0,16940.0,10.1534,11.7509,0.0,53.555,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
1853,0,2179,149501.0,150%+,,3,Cold,"MT, Butte-Silver Bow Balance",G3000930,,Single-Family Detached,1,Electricity,78F,Yes,3F,Night +3h,,,,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,140000-159999,3,100%,91%,Occupied,Electric Standard,Electricity,0.0,0.0,71.33,0,50,50084.966679222256,0.0,0.0,0.0,4289.681254110817,58884.42556114323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.2309052676724,0.0,0.0,0.0,0.0,60071.6564664109,0.0,170886.0,13707.0,10.5753,23.388900000000003,0.0,71.334,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
2498,0,1228,64407.0,120-150%,,3,Cold,"MT, Great Falls",G3000130,,Single-Family Detached,1,Other Fuel,70F,Yes,3F,Night -3h,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,60000-69999,1,100%,91%,Occupied,Electric Standard,Electricity,0.0,0.0,25.67,0,50,0.0,0.0,0.0,0.0,1473.5613408259333,7907.6436153869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.6318117293833,8587.275427116283,0.0,38838.0,4005.0,9.1819,11.1355,0.0,36.222,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
2684,0,1228,54023.0,100-120%,,3,Cold,In another census Place,G3000890,,Mobile Home,1,Propane,75F,Yes,12F,Night -4h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,50000-59999,1,100%,95%,Occupied,Electric Premium,Electricity,10.71,0.0,32.73,0,50,0.0,622.1898819756278,0.0,0.0,1372.4518216165166,5924.431683531472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22338.17003959695,0.0,0.0,23018.094922396504,28942.52660592797,3814.0,62669.0,4064.0,5.9718,5.7414,10.806,34.137,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
3078,0,854,64828.0,60-80%,,2,Cold,"MT, Billings",G3001110,,3 or 4 Unit,2,Natural Gas,72F,No,0F,,"Room AC, EER 10.7",40% Conditioned,Room AC,Shared Heating,Ducted Heating,Natural Gas Shared Heating,,,,60000-69999,4,100%,96%,Occupied,Natural Gas Standard,Natural Gas,3.93,0.0,23.62,0,30,0.0,134.81269227922223,0.0,0.0,0.0,4930.920755647639,0.0,0.0,0.0,0.0,11780.284736642643,0.0,6077.7078532315445,17857.99258987419,0.0,0.0,0.0,0.0,22788.91334552183,5116.0,30610.0,12304.0,4.9171000000000005,5.0975,4.814,23.42,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
3209,0,2678,4849.0,0-30%,,3,Cold,In another census Place,G3000130,,Single-Family Detached,2,Natural Gas,70F,Yes,3F,Night -1h,"Room AC, EER 12.0",<10% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 68% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,,,<10000,1,100%,91%,Occupied,Natural Gas Standard,Natural Gas,1.57,0.0,49.47,0,40,0.0,0.0,0.0,0.0,0.0,7141.555837956711,0.0,0.0,0.0,0.0,25411.31328142287,0.0,3272.431569543033,28683.744850965908,0.0,0.0,0.0,0.0,35825.300688922616,2358.0,58909.0,4432.0,11.2321,11.6121,2.8,52.514,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
3498,0,1228,37492.0,60-80%,,3,Cold,"MT, Missoula",G3000630,,Single-Family Detached,1,Electricity,75F,Yes,3F,Night +5h,"AC, SEER 15",100% Conditioned,Central AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,35000-39999,2,100%,91%,Occupied,Electric Standard,Electricity,20.39,0.0,45.32,0,50,24209.135751576418,0.0,0.0,0.0,2709.442043742194,32162.205382840013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32162.205382840013,9791.0,82598.0,8225.0,7.3957,16.0353,19.096,43.175,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
3675,0,1228,54746.0,60-80%,,2,Cold,Not in a census Place,G3001110,,Mobile Home,1,Electricity,70F,No,0F,,,,,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,50000-59999,3,100%,95%,Occupied,Electric Standard,Electricity,0.0,0.0,48.76,0,30,21334.69469532726,0.0,0.0,0.0,3605.6533763288494,29664.946793902505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29664.946793902505,0.0,72788.0,11295.0,9.2639,21.0469,0.0,48.76,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
3726,0,2179,32204.0,0-30%,,4,Cold,"MT, Missoula",G3000630,,Single-Family Detached,2,Propane,67F,No,0F,,,,,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Propane Fuel Boiler,,,,30000-34999,6,100%,91%,Occupied,Electric Standard,Electricity,0.0,0.0,86.19,0,50,0.0,116.64228592854444,0.0,0.0,6851.415478486211,16398.20558934635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47128.46572332488,0.0,0.0,47128.46572332488,63526.67131267123,0.0,123764.0,22315.0,12.9436,14.3286,0.0,58.636,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
3760,0,2179,280058.0,150%+,,3,Cold,Not in a census Place,G3001110,,Single-Family Detached,2,Propane,72F,Yes,3F,Night -5h,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,200000+,2,50%,91%,Occupied,Electric Standard,Electricity,22.82,0.0,94.51,0,50,0.0,1498.4723817905724,0.0,0.0,1638.8534244030666,9906.388313961455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53053.19047792653,0.0,0.0,53703.80825370886,63610.19656767032,16969.0,149802.0,4551.0,9.6354,9.3466,22.571,89.837,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
4605,0,1228,74877.0,120-150%,,3,Cold,In another census Place,G3000290,,Single-Family Detached,1,Other Fuel,70F,Yes,3F,Night -2h,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,70000-79999,2,100%,91%,Occupied,Electric Standard,Electricity,0.0,0.0,55.61,0,50,0.0,0.0,0.0,0.0,2976.722859739261,7962.447905509106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7962.447905509106,0.0,100704.0,9102.0,8.6607,11.2196,0.0,55.381,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
4789,0,2179,74909.0,100-120%,,4,Cold,"MT, Great Falls",G3000130,,Single-Family Detached,1,Natural Gas,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,70000-79999,3,200%,91%,Occupied,Natural Gas Standard,Natural Gas,18.91,0.0,94.77,0,40,0.0,1439.2720256157831,0.0,0.0,0.0,10666.321598918028,0.0,0.0,0.0,0.0,50859.84658875762,0.0,10338.08200032514,61197.63551801258,0.0,0.0,0.0,0.0,71863.95711693061,21275.0,143725.0,23368.0,8.2382,7.977600000000001,19.997,98.406,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
4953,0,5587,190811.0,150%+,,5,Cold,"MT, Missoula",G3000630,,Single-Family Detached,2,Other Fuel,70F,No,0F,,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,180000-199999,10+,100%,91%,Occupied,Electric Standard,Electricity,0.0,0.0,51.84,0,66,0.0,0.0,0.0,0.0,11526.192118803328,25925.94608064529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.9151049252328,27942.861185570524,0.0,74410.0,38089.0,11.14,12.3031,0.0,44.835,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
6067,0,322,18566.0,0-30%,,1,Cold,In another census Place,G3000090,,20 to 49 Unit,2,Electricity,68F,No,0F,,,,,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,15000-19999,2,200%,105%,Occupied,Electric Standard,Electricity,0.0,0.0,17.18,0,30,4674.483569246944,92.61045817442222,0.0,0.0,4175.3835367436495,12734.817212193571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.2412824107666,0.0,0.0,0.0,0.0,13672.05849460434,0.0,15375.0,13280.0,3.5925,7.359199999999999,0.0,15.393,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
7486,0,1698,128932.0,150%+,,3,Cold,"MT, Butte-Silver Bow Balance",G3000930,,Single-Family Detached,2,Natural Gas,72F,Yes,6F,Night,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,120000-139999,2,200%,91%,Occupied,Electric Standard,Electricity,17.94,0.0,60.81,0,50,0.0,749.0896553602,0.0,0.0,5632.53289763994,14331.175331421666,0.0,0.0,0.0,0.0,28490.904086792583,0.0,0.0,28490.904086792583,0.0,0.0,0.0,0.0,42822.07941821425,10311.0,92200.0,18135.0,13.5277,14.3659,17.266,61.243,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
7647,0,1698,66973.0,100-120%,,3,Cold,Not in a census Place,G3000990,,Single-Family Detached,2,Natural Gas,72F,Yes,6F,Night -1h,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,3,200%,91%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,90.03,0,40,0.0,1073.8124011110222,0.0,0.0,0.0,8708.606850167584,0.0,0.0,0.0,0.0,43746.718644607616,0.0,10614.448019497546,54360.87359303498,0.0,0.0,0.0,0.0,63069.48044320256,0.0,141400.0,24387.0,8.6456,9.3175,0.0,92.593,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
8088,0,1228,101242.0,120-150%,,3,Cold,"MT, Billings",G3001110,,Single-Family Detached,1,Electricity,68F,No,0F,,,,,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,100000-119999,4,50%,91%,Occupied,Electric Standard,Electricity,0.0,0.0,62.18,0,50,23194.523706640182,0.0,0.0,0.0,2592.506686743478,29863.648979479272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.8527280782278,0.0,0.0,0.0,0.0,30728.5017075575,0.0,79132.0,7646.0,5.678,17.736099999999997,0.0,50.011,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
8792,0,1138,16639.0,0-30%,,2,Cold,"MT, Billings",G3001110,,50 or more Unit,4,Electricity,72F,No,0F,,,,,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,15000-19999,1,100%,105%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,4.44,0,30,504.3753117663945,44.83987373635,0.0,0.0,0.0,3458.8247701725663,0.0,0.0,0.0,0.0,0.0,0.0,2701.2360537773725,3396.1075611557108,0.0,0.0,0.0,0.0,6854.932331328277,0.0,1882.0,4342.0,3.4378,6.102399999999999,0.0,9.348,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
9222,0,1678,55819.0,60-80%,,3,Cold,"MT, Billings",G3001110,,Single-Family Attached,3,Natural Gas,72F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,6,200%,79%,Occupied,Natural Gas Standard,Natural Gas,11.02,0.0,42.21,0,40,0.0,605.4848309758111,0.0,0.0,0.0,10316.98088327274,0.0,0.0,0.0,0.0,21449.2854837646,0.0,13491.819786448425,36292.162903706965,0.0,0.0,0.0,0.0,46609.14378697971,16050.999999999998,60598.0,31870.0,9.7039,9.8363,11.131,43.949,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
9275,0,634,22328.0,0-30%,,3,Cold,Not in a census Place,G3000130,,Mobile Home,1,Other Fuel,68F,Yes,12F,Night +5h,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,20000-24999,5,200%,95%,Occupied,Electric Premium,Electricity,0.0,0.0,43.01,0,50,0.0,0.0,0.0,0.0,11090.981579597576,19732.475154695723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19732.475154695723,0.0,45965.0,37174.0,13.9491,13.8945,0.0,45.049,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
9318,0,1228,0.0,Not Available,,3,Cold,"MT, Billings",G3001110,,Single-Family Detached,1,Natural Gas,55F,Yes,6F,Night,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,50%,91%,Vacant,Electric Standard,Electricity,19.57,0.0,65.04,0,50,0.0,341.4277967506389,0.0,0.0,373.6656144695833,5238.645379328472,0.0,0.0,0.0,0.0,12090.060857814684,0.0,0.0,12090.060857814684,0.0,0.0,0.0,0.0,17328.706237143157,32784.0,34014.0,0.0,3.974,2.3041,20.645,48.147,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
9342,0,1698,31921.0,30-60%,,4,Cold,In another census Place,G3000650,,Single-Family Detached,2,Propane,70F,No,0F,,,,,"Fuel Wall/Floor Furnace, 68% AFUE",Non-Ducted Heating,Propane Fuel Wall/Floor Furnace,,,,30000-34999,2,100%,91%,Occupied,Propane Premium,Propane,0.0,0.0,80.79,0,40,0.0,0.0,0.0,0.0,0.0,5032.6164169974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51009.60590561562,0.0,3507.474567821156,54517.37354450695,59549.98996150435,0.0,118341.0,7413.0,4.6835,6.9933000000000005,0.0,72.154,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
9444,0,2678,108692.0,150%+,,3,Cold,In another census Place,G3000490,,Single-Family Detached,3,Electricity,72F,Yes,3F,Night -2h,Non-Ducted Heat Pump,100% Conditioned,Non-Ducted Heat Pump,"MSHP, SEER 14.5, 8.2 HSPF",Non-Ducted Heat Pump,Electricity MSHP,,,,100000-119999,2,100%,91%,Occupied,Electric Standard,Electricity,44.89,126.04,44.89,0,50,14980.913893993482,329.11881180340555,15521.630018461234,114.29771736716668,2770.4008263380165,40253.01841708455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40253.01841708455,24671.0,192443.0,8325.0,8.4296,37.4722,40.421,117.023,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
10615,0,1228,37544.0,30-60%,,3,Cold,In another census Place,G3000490,,Mobile Home,1,Natural Gas,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,35000-39999,3,100%,95%,Occupied,Natural Gas Premium,Natural Gas,16.9,0.0,34.02,0,40,0.0,253.50647569897225,0.0,0.0,0.0,6824.746011100538,0.0,0.0,0.0,0.0,10295.87976622034,0.0,5310.154720450494,15606.034486670833,0.0,0.0,0.0,0.0,22430.78049777137,21972.0,33357.0,11922.0,7.8718,6.0552,17.299,36.605,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
10778,0,2179,149501.0,150%+,,4,Cold,In another census Place,G3000490,,Single-Family Detached,2,Natural Gas,68F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,140000-159999,4,50%,91%,Occupied,Natural Gas Tankless,Natural Gas,0.0,0.0,153.23,0,0,0.0,1910.5303064527168,0.0,0.0,0.0,6088.844553898089,0.0,0.0,0.0,0.0,67240.17484282346,0.0,3438.309795260511,70678.48463808397,0.0,0.0,0.0,0.0,76767.32919198206,0.0,190042.0,8847.0,8.0709,8.303,0.0,117.602,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
11666,0,854,47457.0,80-100%,,1,Cold,Not in a census Place,G3000630,,10 to 19 Unit,2,Electricity,75F,Yes,3F,Night -3h,"AC, SEER 13",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,45000-49999,1,200%,105%,Occupied,Natural Gas Standard,Natural Gas,6.27,0.0,7.8,0,30,1416.41248214235,14.067411368266669,0.0,0.0,0.0,8468.874714766705,0.0,0.0,0.0,0.0,0.0,0.0,5052.838320839283,5052.838320839283,0.0,0.0,0.0,0.0,13521.71303560599,11696.0,4877.0,9313.0,12.2482,11.7731,7.335,9.615,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
12002,0,1698,68718.0,100-120%,,2,Cold,In another census Place,G3000810,,Single-Family Detached,1,Propane,68F,Yes,3F,Night -2h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,60000-69999,2,100%,91%,Occupied,Electric Standard,Electricity,18.72,0.0,60.15,0,30,0.0,679.6318117293833,0.0,0.0,2901.403594705,9507.811658527233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.5652907980889,27986.82184609636,0.0,0.0,27986.82184609636,38308.19879542168,18232.0,90555.0,8777.0,13.387,13.2881,19.22,51.327,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
12086,0,1698,74877.0,120-150%,,3,Cold,"MT, Great Falls",G3000130,,Single-Family Detached,1,Propane,67F,Yes,6F,Night +5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,70000-79999,2,100%,91%,Occupied,Electric Standard,Electricity,26.96,0.0,98.14,0,50,0.0,611.6393234494278,0.0,0.0,2846.306233512622,9251.37447212654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24918.95388353354,0.0,0.0,25394.02208828271,34645.39656040925,17225.0,80457.0,8330.0,7.1088000000000005,6.6122,27.236,74.55,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
12172,0,881,0.0,Not Available,,2,Cold,Not in a census Place,G3000530,,Single-Family Detached,2,Propane,55F,Yes,6F,Night +4h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,Not Available,0,50%,91%,Vacant,Electric Standard,Electricity,11.42,0.0,21.06,0,30,0.0,97.00652422700556,0.0,0.0,366.63190878545,1783.3374619979722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4895.4591561568,0.0,0.0,4895.4591561568,6678.796618154773,3470.0,15735.0,0.0,1.6807,1.1806,7.577,17.504,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
13151,0,1228,27274.0,30-60%,,2,Cold,In another census Place,G3000310,,Mobile Home,1,Natural Gas,67F,Yes,3F,Night +4h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,25000-29999,3,200%,95%,Occupied,Natural Gas Tankless,Natural Gas,13.34,0.0,44.44,0,0,0.0,575.0054396779,0.0,0.0,0.0,8642.079717238488,0.0,0.0,0.0,0.0,19877.83840550114,0.0,9435.423104194697,30449.79111982372,0.0,0.0,0.0,0.0,39091.870837062204,9072.0,56172.0,24278.0,12.0068,11.7519,13.173,49.679,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
13375,0,1228,4849.0,0-30%,,3,Cold,Not in a census Place,G3000810,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"AC, SEER 8",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,<10000,1,50%,91%,Occupied,Natural Gas Standard,Natural Gas,9.88,0.0,32.4,0,40,0.0,609.5878259582222,0.0,0.0,0.0,5901.865211128212,0.0,0.0,0.0,0.0,21764.33688419974,0.0,2417.836328920833,24182.17321312057,0.0,0.0,0.0,0.0,30084.038424248785,12426.0,61355.0,2452.0,10.383,8.7681,10.941,34.338,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
13693,0,3310,54023.0,60-80%,,4,Cold,Not in a census Place,G3000010,,Single-Family Detached,2,Natural Gas,68F,Yes,3F,Night +3h,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,7,100%,91%,Occupied,Natural Gas Premium,Natural Gas,22.58,0.0,96.29,0,40,0.0,869.8349362711556,0.0,0.0,0.0,13058.367673663706,0.0,0.0,0.0,0.0,33082.44854318079,0.0,11882.859611202924,46447.36855624464,0.0,0.0,0.0,0.0,59505.73622990835,12860.0,107226.0,29350.0,11.1939,10.0638,22.187,74.632,Metadata_MT_Residential_MT_baseline_metadata_and_annual_results.csv,MT
